,Fitness,Iteration,Mutation Rate,Population Size,State,Time,max_iters
158,9.0,4,0.3,200,"[8, 15, 18, 9, 6, 17, 16, 8, 11, 4, 1, 9, 11, 0, 19, 1, 13, 0, 14, 12]",0.5902853120023792,2048
159,8.0,8,0.3,200,"[10, 16, 0, 17, 9, 1, 5, 11, 1, 3, 19, 3, 12, 1, 0, 4, 7, 19, 15, 2]",1.0725739389999944,2048
160,8.0,16,0.3,200,"[10, 16, 0, 17, 9, 1, 5, 11, 1, 3, 19, 3, 12, 1, 0, 4, 7, 19, 15, 2]",1.9788084760002675,2048
161,6.0,32,0.3,200,"[10, 16, 0, 17, 9, 1, 5, 11, 1, 3, 19, 3, 12, 0, 8, 4, 7, 19, 15, 2]",3.731902928000636,2048
162,2.0,64,0.3,200,"[10, 16, 0, 17, 9, 1, 5, 11, 14, 6, 19, 19, 12, 3, 0, 4, 7, 18, 13, 2]",7.1744671300002665,2048
163,1.0,128,0.3,200,"[10, 8, 13, 17, 9, 1, 5, 11, 14, 3, 19, 6, 12, 3, 0, 4, 7, 18, 15, 2]",14.024561063000874,2048
164,0.0,256,0.3,200,"[10, 8, 13, 17, 9, 1, 5, 11, 14, 3, 19, 6, 12, 15, 0, 4, 7, 18, 16, 2]",20.103437649002444,2048
165,0.0,512,0.3,200,"[10, 8, 13, 17, 9, 1, 5, 11, 14, 3, 19, 6, 12, 15, 0, 4, 7, 18, 16, 2]",20.103437649002444,2048
166,0.0,1024,0.3,200,"[10, 8, 13, 17, 9, 1, 5, 11, 14, 3, 19, 6, 12, 15, 0, 4, 7, 18, 16, 2]",20.103437649002444,2048
167,0.0,2048,0.3,200,"[10, 8, 13, 17, 9, 1, 5, 11, 14, 3, 19, 6, 12, 15, 0, 4, 7, 18, 16, 2]",20.103437649002444,2048
168,17.0,0,0.4,200,"[5, 11, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 13, 6, 18, 5, 18, 11, 10]",0.10103800399883767,2048
169,9.0,2,0.4,200,"[16, 3, 14, 17, 4, 0, 18, 11, 1, 10, 17, 3, 1, 16, 7, 19, 7, 5, 15, 13]",0.3159751019993564,2048
170,9.0,4,0.4,200,"[16, 3, 14, 17, 4, 0, 18, 11, 1, 10, 17, 3, 1, 16, 7, 19, 7, 5, 15, 13]",0.5883944570014137,2048
171,8.0,8,0.4,200,"[4, 10, 5, 17, 15, 18, 3, 19, 2, 19, 6, 19, 0, 8, 19, 9, 1, 17, 9, 0]",1.0678201320006337,2048
172,7.0,16,0.4,200,"[8, 10, 19, 14, 2, 0, 7, 1, 8, 15, 13, 4, 16, 9, 19, 6, 3, 17, 13, 18]",1.9753126120012894,2048
173,4.0,32,0.4,200,"[7, 14, 14, 8, 6, 16, 0, 5, 1, 15, 19, 3, 1, 9, 4, 19, 17, 2, 2, 18]",3.7421415310018347,2048
174,1.0,64,0.4,200,"[8, 10, 14, 17, 6, 16, 0, 5, 1, 15, 13, 3, 19, 9, 4, 12, 17, 2, 18, 7]",7.189523723998718,2048
175,1.0,128,0.4,200,"[8, 10, 14, 17, 6, 16, 0, 5, 1, 15, 13, 3, 19, 9, 4, 12, 17, 2, 18, 7]",14.020254588998796,2048
176,1.0,256,0.4,200,"[8, 10, 14, 17, 6, 16, 0, 5, 1, 15, 13, 3, 19, 9, 4, 12, 17, 2, 18, 7]",27.639866071000142,2048
177,0.0,512,0.4,200,"[8, 10, 14, 17, 6, 16, 0, 5, 9, 15, 13, 3, 1, 12, 4, 19, 11, 2, 18, 7]",49.738540714999544,2048
178,0.0,1024,0.4,200,"[8, 10, 14, 17, 6, 16, 0, 5, 9, 15, 13, 3, 1, 12, 4, 19, 11, 2, 18, 7]",49.738540714999544,2048
179,0.0,2048,0.4,200,"[8, 10, 14, 17, 6, 16, 0, 5, 9, 15, 13, 3, 1, 12, 4, 19, 11, 2, 18, 7]",49.738540714999544,2048
180,17.0,0,0.5,200,"[5, 11, 12, 8, 9, 11, 5, 15, 0, 16, 1, 12, 7, 13, 6, 18, 5, 18, 11, 10]",0.10106870500021614,2048
181,11.0,2,0.5,200,"[15, 12, 6, 0, 3, 0, 10, 1, 1, 14, 12, 19, 18, 16, 0, 6, 13, 5, 7, 17]",0.3179459509992739,2048
182,10.0,4,0.5,200,"[13, 1, 14, 5, 8, 19, 0, 0, 15, 17, 17, 3, 7, 18, 13, 16, 18, 12, 4, 1]",0.5927602329975343,2048
183,8.0,8,0.5,200,"[2, 9, 18, 9, 8, 14, 1, 17, 11, 9, 4, 18, 3, 18, 7, 11, 0, 15, 17, 6]",1.0806167049995565,2048
184,6.0,16,0.5,200,"[7, 12, 2, 2, 18, 1, 10, 17, 17, 5, 8, 0, 3, 15, 6, 8, 19, 11, 13, 0]",1.9979183520008519,2048
185,4.0,32,0.5,200,"[14, 12, 8, 15, 0, 18, 15, 4, 1, 10, 12, 9, 3, 13, 17, 19, 16, 11, 7, 18]",3.7472175099974265,2048
186,1.0,64,0.5,200,"[14, 12, 8, 5, 0, 18, 15, 4, 1, 10, 2, 9, 3, 13, 17, 19, 11, 16, 7, 6]",7.18111938400034,2048
187,0.0,128,0.5,200,"[14, 12, 8, 5, 0, 18, 15, 4, 1, 10, 2, 9, 6, 13, 17, 19, 11, 16, 7, 3]",7.77505792699958,2048
188,0.0,256,0.5,200,"[14, 12, 8, 5, 0, 18, 15, 4, 1, 10, 2, 9, 6, 13, 17, 19, 11, 16, 7, 3]",7.77505792699958,2048
189,0.0,512,0.5,200,"[14, 12, 8, 5, 0, 18, 15, 4, 1, 10, 2, 9, 6, 13, 17, 19, 11, 16, 7, 3]",7.77505792699958,2048
190,0.0,1024,0.5,200,"[14, 12, 8, 5, 0, 18, 15, 4, 1, 10, 2, 9, 6, 13, 17, 19, 11, 16, 7, 3]",7.77505792699958,2048
191,0.0,2048,0.5,200,"[14, 12, 8, 5, 0, 18, 15, 4, 1, 10, 2, 9, 6, 13, 17, 19, 11, 16, 7, 3]",7.77505792699958,2048
