,Fitness,Iteration,State,Temperature,Time,max_iters,schedule_current_value,schedule_decay,schedule_init_temp,schedule_min_temp,schedule_type
135,9.0,8,"[3, 0, 0, 0, 3, 3, 3, 1, 0, 1, 1, 1, 0, 3, 1, 0, 2, 1, 0, 0]",4096,0.1217011230000935,2048,4090.9930928843487,0.99,4096,0.001,geometric
136,11.0,16,"[3, 0, 0, 1, 1, 3, 3, 2, 0, 1, 1, 0, 0, 3, 1, 3, 1, 1, 1, 0]",4096,0.18340181000166922,2048,4088.4570028234766,0.99,4096,0.001,geometric
137,14.0,32,"[0, 2, 3, 1, 1, 3, 2, 2, 3, 3, 3, 1, 2, 0, 0, 1, 1, 1, 1, 3]",4096,0.2462699600000633,2048,4085.874543474488,0.99,4096,0.001,geometric
138,9.0,64,"[1, 3, 3, 0, 1, 1, 2, 1, 3, 3, 1, 1, 1, 0, 2, 0, 1, 3, 3, 3]",4096,0.3098385370030883,2048,4083.264970973073,0.99,4096,0.001,geometric
139,11.0,128,"[3, 3, 2, 1, 0, 1, 0, 0, 3, 3, 1, 2, 2, 3, 1, 2, 3, 3, 2, 3]",4096,0.37839802100279485,2048,4080.45238334282,0.99,4096,0.001,geometric
140,12.0,256,"[0, 2, 3, 1, 3, 3, 3, 0, 0, 0, 3, 0, 2, 2, 0, 2, 3, 3, 2, 2]",4096,0.45437875100105884,2048,4077.337609342276,0.99,4096,0.001,geometric
141,9.0,512,"[0, 1, 2, 2, 0, 1, 3, 3, 0, 2, 2, 0, 3, 0, 3, 2, 3, 1, 1, 2]",4096,0.5469136460014852,2048,4073.547420473936,0.99,4096,0.001,geometric
142,1.0,1024,"[1, 3, 0, 0, 0, 2, 0, 2, 1, 2, 2, 1, 3, 2, 3, 3, 2, 3, 2, 0]",4096,0.6669584510018467,2048,4068.6356873467694,0.99,4096,0.001,geometric
143,0.0,2048,"[1, 3, 1, 0, 2, 2, 0, 1, 0, 3, 1, 2, 1, 2, 3, 3, 2, 3, 1, 0]",4096,0.779916317002062,2048,4064.0193306144924,0.99,4096,0.001,geometric
144,7.0,0,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",8192,7.329400250455365e-05,2048,8191.99396553466,0.99,8192,0.001,geometric
145,9.0,2,"[1, 3, 0, 0, 3, 3, 3, 1, 3, 0, 1, 1, 0, 3, 1, 0, 2, 1, 2, 0]",8192,0.0005659700000251178,2048,8191.953402491654,0.99,8192,0.001,geometric
146,8.0,4,"[1, 3, 0, 0, 3, 3, 3, 1, 3, 2, 1, 1, 0, 3, 1, 0, 2, 1, 0, 0]",8192,0.07211423400076455,2048,8186.064816639635,0.99,8192,0.001,geometric
147,9.0,8,"[3, 0, 0, 0, 3, 3, 3, 1, 0, 1, 1, 1, 0, 3, 1, 0, 2, 1, 0, 0]",8192,0.14331527900139918,2048,8180.209009814152,0.99,8192,0.001,geometric
148,11.0,16,"[3, 0, 0, 1, 1, 3, 3, 2, 0, 1, 1, 0, 0, 3, 1, 3, 1, 1, 1, 0]",8192,0.2149106450015097,2048,8174.324996480203,0.99,8192,0.001,geometric
149,14.0,32,"[0, 2, 3, 1, 1, 3, 2, 2, 3, 3, 3, 1, 2, 0, 0, 1, 1, 1, 1, 3]",8192,0.2874374710008851,2048,8168.368747082945,0.99,8192,0.001,geometric
150,9.0,64,"[1, 3, 3, 0, 1, 1, 2, 1, 3, 3, 1, 1, 1, 0, 2, 0, 1, 3, 3, 3]",8192,0.36245652500292636,2048,8162.212390286874,0.99,8192,0.001,geometric
151,11.0,128,"[3, 3, 2, 1, 0, 1, 0, 0, 3, 3, 1, 2, 2, 3, 1, 2, 3, 3, 2, 3]",8192,0.44172930500280927,2048,8155.711998074963,0.99,8192,0.001,geometric
152,12.0,256,"[0, 2, 3, 1, 3, 3, 3, 0, 0, 0, 3, 0, 2, 2, 0, 2, 3, 3, 2, 2]",8192,0.5285135049998644,2048,8148.6016029345,0.99,8192,0.001,geometric
153,13.0,512,"[0, 1, 2, 2, 2, 1, 0, 0, 2, 0, 0, 3, 2, 2, 2, 2, 3, 3, 1, 2]",8192,0.632374864002486,2048,8140.100191921915,0.99,8192,0.001,geometric
154,2.0,1024,"[3, 3, 2, 0, 1, 1, 3, 2, 3, 3, 2, 1, 0, 1, 0, 0, 1, 2, 2, 0]",8192,0.7656492490023084,2048,8129.204214704191,0.99,8192,0.001,geometric
155,0.0,2048,"[2, 3, 1, 0, 1, 1, 3, 1, 3, 2, 3, 1, 0, 1, 0, 3, 1, 2, 0, 0]",8192,0.851171702001011,2048,8122.219926911233,0.99,8192,0.001,geometric
