,Fitness,Iteration,State,Temperature,Time,max_iters,schedule_current_value,schedule_decay,schedule_init_temp,schedule_min_temp,schedule_type
142,1313.5175583012044,1024,"[5, 13, 20, 4, 18, 17, 14, 8, 11, 1, 16, 2, 6, 9, 10, 7, 0, 15, 3, 12, 21, 19]",4096,1.493954173001839,2048,4034.959024084544,0.99,4096,0.001,geometric
143,1303.710799448414,2048,"[5, 13, 20, 4, 17, 12, 14, 8, 11, 1, 16, 2, 6, 9, 10, 7, 0, 15, 3, 18, 21, 19]",4096,1.800791001001926,2048,4022.5351306200405,0.99,4096,0.001,geometric
144,3122.834047054343,0,"[19, 16, 3, 13, 18, 15, 10, 4, 2, 17, 6, 7, 1, 14, 0, 21, 20, 9, 8, 12, 11, 5]",8192,0.00014504700084216893,2048,8191.988057948074,0.99,8192,0.001,geometric
145,2839.834026359978,2,"[19, 16, 13, 3, 18, 15, 10, 4, 2, 17, 6, 7, 1, 14, 0, 21, 11, 9, 8, 12, 20, 5]",8192,0.0007359429982898291,2048,8191.939408306602,0.99,8192,0.001,geometric
146,3079.613401300342,4,"[19, 16, 13, 3, 18, 15, 10, 4, 2, 17, 8, 7, 1, 14, 0, 21, 20, 9, 6, 12, 11, 5]",8192,0.16334012099832762,2048,8178.562856155011,0.99,8192,0.001,geometric
147,2985.28610198978,8,"[19, 16, 21, 18, 3, 15, 13, 4, 2, 17, 8, 7, 1, 14, 9, 10, 20, 0, 6, 12, 11, 5]",8192,0.3260602510017634,2048,8165.198631094661,0.99,8192,0.001,geometric
148,2466.82845435026,16,"[19, 16, 21, 18, 6, 15, 7, 11, 2, 10, 8, 13, 1, 0, 9, 17, 14, 20, 3, 12, 4, 5]",8192,0.49063699999896926,2048,8151.70413459899,0.99,8192,0.001,geometric
149,2841.278968186943,32,"[19, 17, 7, 10, 21, 16, 6, 11, 15, 12, 8, 14, 1, 4, 9, 0, 13, 20, 3, 2, 5, 18]",8192,0.6562827589987137,2048,8138.14450428911,0.99,8192,0.001,geometric
150,3233.32017937813,64,"[0, 10, 4, 2, 18, 16, 19, 15, 7, 9, 21, 3, 13, 12, 20, 6, 17, 11, 14, 8, 5, 1]",8192,0.8241992949988344,2048,8124.422010954907,0.99,8192,0.001,geometric
151,2905.407326018257,128,"[9, 12, 15, 17, 21, 8, 1, 5, 19, 20, 14, 13, 6, 4, 0, 16, 7, 10, 11, 3, 2, 18]",8192,0.9959767260006629,2048,8110.407939782373,0.99,8192,0.001,geometric
152,2858.3055166875743,256,"[2, 15, 3, 21, 10, 5, 19, 20, 14, 6, 17, 18, 13, 16, 8, 7, 11, 12, 0, 4, 1, 9]",8192,1.1837278890016023,2048,8095.118336197159,0.99,8192,0.001,geometric
153,2372.000386492784,512,"[14, 19, 4, 13, 7, 0, 2, 5, 21, 11, 9, 1, 8, 10, 6, 16, 18, 15, 20, 17, 12, 3]",8192,1.3910737490004976,2048,8078.266520085443,0.99,8192,0.001,geometric
154,1398.8867338506818,1024,"[14, 16, 1, 2, 0, 15, 7, 6, 10, 9, 8, 11, 19, 21, 18, 4, 5, 13, 20, 17, 12, 3]",8192,1.6300711069998215,2048,8058.885779509154,0.99,8192,0.001,geometric
155,1373.4524056862288,2048,"[14, 16, 1, 2, 15, 0, 7, 6, 10, 9, 8, 11, 18, 4, 21, 19, 5, 13, 20, 17, 12, 3]",8192,1.9861742600005527,2048,8030.094930915162,0.99,8192,0.001,geometric
