,Fitness,Iteration,Keep Percent,Population Size,State,Time,max_iters,use_fast_mimic
223,163.0,128,0.01,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",4.730419083000015,2048,False
224,163.0,256,0.01,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",9.012520929001766,2048,False
225,163.0,512,0.01,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",17.12598850500217,2048,False
226,163.0,1024,0.01,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",17.12598850500217,2048,False
227,163.0,2048,0.01,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",17.12598850500217,2048,False
228,92.0,0,0.02,200,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.004010262000520015,2048,False
229,163.0,2,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",0.07332219800082385,2048,False
230,163.0,4,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",0.2309115850002854,2048,False
231,163.0,8,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",0.45864313100173604,2048,False
232,163.0,16,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",0.8134854179988906,2048,False
233,163.0,32,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",1.4297529719988233,2048,False
234,163.0,64,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",2.575763367000036,2048,False
235,163.0,128,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",4.771179326999118,2048,False
236,163.0,256,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",9.059639678001986,2048,False
237,163.0,512,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",17.1856097029995,2048,False
238,163.0,1024,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",17.1856097029995,2048,False
239,163.0,2048,0.02,200,"[2.0, 3.0, 4.0, 3.0, 4.0, 4.0, 4.0, 2.0, 3.0, 0.0]",17.1856097029995,2048,False
240,92.0,0,0.04,200,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.003914962002454558,2048,False
241,181.0,2,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",0.07299067100029788,2048,False
242,181.0,4,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",0.23175694900055532,2048,False
243,181.0,8,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",0.46111605100304587,2048,False
244,181.0,16,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",0.8229768070013961,2048,False
245,181.0,32,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",1.4649400640009844,2048,False
246,181.0,64,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",2.6204972060004366,2048,False
247,181.0,128,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",4.837929379002162,2048,False
248,181.0,256,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",9.161548480002239,2048,False
249,181.0,512,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",17.35622895400229,2048,False
250,181.0,1024,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",17.35622895400229,2048,False
251,181.0,2048,0.04,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 3.0, 4.0, 4.0, 4.0, 0.0]",17.35622895400229,2048,False
252,92.0,0,0.08,200,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.003987890999269439,2048,False
253,181.0,2,0.08,200,"[2.0, 3.0, 4.0, 4.0, 3.0, 4.0, 4.0, 4.0, 4.0, 0.0]",0.07522399099980248,2048,False
254,183.0,4,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",0.2440518069997779,2048,False
255,183.0,8,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",0.4770087910001166,2048,False
256,183.0,16,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",0.8423088849995111,2048,False
257,183.0,32,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",1.4698980529974506,2048,False
258,183.0,64,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",2.6205162199985352,2048,False
259,183.0,128,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",4.815454502000648,2048,False
260,183.0,256,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",9.137604517,2048,False
261,183.0,512,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",17.341704988997662,2048,False
262,183.0,1024,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",17.341704988997662,2048,False
263,183.0,2048,0.08,200,"[2.0, 4.0, 4.0, 4.0, 1.0, 4.0, 4.0, 4.0, 4.0, 0.0]",17.341704988997662,2048,False
264,92.0,0,0.16,200,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.004037777998746606,2048,False
265,183.0,2,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",0.07703927900001872,2048,False
266,183.0,4,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",0.24863199799801805,2048,False
267,183.0,8,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",0.4873521539993817,2048,False
268,183.0,16,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",0.8580454109978746,2048,False
269,183.0,32,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",1.4880598349991487,2048,False
270,183.0,64,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",2.6425176150005427,2048,False
271,183.0,128,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",4.841539714998362,2048,False
272,183.0,256,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",9.165205055000115,2048,False
273,183.0,512,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",17.351596722000977,2048,False
274,183.0,1024,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",17.351596722000977,2048,False
275,183.0,2048,0.16,200,"[4.0, 4.0, 3.0, 4.0, 3.0, 4.0, 4.0, 2.0, 4.0, 1.0]",17.351596722000977,2048,False
276,92.0,0,0.32,200,"[3, 4, 0, 1, 3, 0, 0, 1, 4, 4]",0.004055485998833319,2048,False
277,178.0,2,0.32,200,"[2.0, 3.0, 4.0, 4.0, 3.0, 4.0, 4.0, 0.0, 4.0, 3.0]",0.07571613899926888,2048,False
278,188.0,4,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",0.2546034020015213,2048,False
279,188.0,8,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",0.5015177040004346,2048,False
280,188.0,16,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",0.8759617719988455,2048,False
281,188.0,32,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",1.5130340060022718,2048,False
282,188.0,64,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",2.6734151970013045,2048,False
283,188.0,128,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",4.890135236000788,2048,False
284,188.0,256,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",9.225906447001762,2048,False
285,188.0,512,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",17.49790337200102,2048,False
286,188.0,1024,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",17.49790337200102,2048,False
287,188.0,2048,0.32,200,"[3.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 4.0, 2.0]",17.49790337200102,2048,False
