,Fitness,Iteration,Restarts,State,Time,current_restart,max_iters
36,11.0,0,10,"[2, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2]",0.45060221799940336,3,2048
37,8.0,2,10,"[1, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2]",0.45113567799853627,3,2048
38,8.0,4,10,"[1, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2]",0.4691284849977819,3,2048
39,8.0,8,10,"[1, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2]",0.48739140600082465,3,2048
40,6.0,16,10,"[1, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 0, 1, 2, 2, 2, 2, 2]",0.5062400499991782,3,2048
41,4.0,32,10,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 2, 2]",0.5264014659987879,3,2048
42,3.0,64,10,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",0.5489984759988147,3,2048
43,3.0,128,10,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",0.5766878049980733,3,2048
44,3.0,256,10,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",0.615652971999225,3,2048
45,3.0,512,10,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",0.677796280997427,3,2048
46,3.0,1024,10,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",0.7036411989975022,3,2048
47,3.0,2048,10,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",0.7036411989975022,3,2048
48,11.0,0,10,"[1, 2, 1, 0, 0, 1, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",0.7258684890002769,4,2048
49,11.0,2,10,"[1, 2, 1, 0, 0, 1, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",0.7264300389979326,4,2048
50,10.0,4,10,"[1, 2, 1, 0, 0, 0, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",0.748942623999028,4,2048
51,9.0,8,10,"[1, 0, 1, 0, 0, 0, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",0.7716887620008492,4,2048
52,9.0,16,10,"[1, 0, 1, 0, 0, 0, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",0.7950782449988765,4,2048
53,6.0,32,10,"[2, 0, 1, 0, 0, 3, 0, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",0.8201252090002527,4,2048
54,3.0,64,10,"[3, 0, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",0.8483575379977992,4,2048
55,2.0,128,10,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",0.8824131260007562,4,2048
56,2.0,256,10,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",0.9289715599988995,4,2048
57,2.0,512,10,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",1.0011986019999313,4,2048
58,2.0,1024,10,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",1.0442893859981268,4,2048
59,2.0,2048,10,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",1.0442893859981268,4,2048
60,7.0,0,10,"[0, 2, 2, 0, 1, 3, 0, 0, 2, 0, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",1.0715680529974634,5,2048
61,7.0,2,10,"[0, 2, 2, 0, 1, 3, 0, 0, 2, 0, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",1.0722198679977737,5,2048
62,6.0,4,10,"[0, 2, 2, 0, 1, 3, 0, 0, 2, 2, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",1.1002215439984866,5,2048
63,6.0,8,10,"[0, 2, 2, 0, 1, 3, 0, 0, 2, 2, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",1.1284182710005553,5,2048
64,5.0,16,10,"[0, 2, 2, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",1.157804482998472,5,2048
65,5.0,32,10,"[0, 2, 2, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",1.1886183639981027,5,2048
66,2.0,64,10,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 3, 0, 1]",1.2235973429997102,5,2048
67,2.0,128,10,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 3, 0, 1]",1.2649971339997137,5,2048
68,1.0,256,10,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 2, 0, 1]",1.3210619889978261,5,2048
69,1.0,512,10,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 2, 0, 1]",1.407846559999598,5,2048
70,1.0,1024,10,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 2, 0, 1]",1.493367921000754,5,2048
71,1.0,2048,10,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 2, 0, 1]",1.493367921000754,5,2048
72,13.0,0,10,"[1, 1, 3, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 3, 3, 1, 1]",1.5265877040001214,6,2048
73,10.0,2,10,"[1, 3, 3, 1, 2, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 3, 3, 1, 1]",1.527386697998736,6,2048
74,9.0,4,10,"[1, 3, 3, 1, 2, 2, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 3, 3, 1, 1]",1.561245124998095,6,2048
75,7.0,8,10,"[1, 3, 3, 1, 2, 2, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 3, 1, 1]",1.5964104539998516,6,2048
76,6.0,16,10,"[1, 3, 2, 1, 2, 2, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 3, 1, 1]",1.6368561329982185,6,2048
77,4.0,32,10,"[1, 3, 2, 1, 2, 2, 0, 1, 0, 0, 1, 2, 1, 2, 1, 1, 0, 3, 1, 3]",1.6750730790008674,6,2048
78,2.0,64,10,"[1, 3, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2, 1, 2, 1, 1, 0, 3, 1, 3]",1.7164827409978898,6,2048
79,0.0,128,10,"[1, 3, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2, 1, 2, 1, 3, 0, 3, 1, 3]",1.7515710959996795,6,2048
80,0.0,256,10,"[1, 3, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2, 1, 2, 1, 3, 0, 3, 1, 3]",1.7515710959996795,6,2048
81,0.0,512,10,"[1, 3, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2, 1, 2, 1, 3, 0, 3, 1, 3]",1.7515710959996795,6,2048
82,0.0,1024,10,"[1, 3, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2, 1, 2, 1, 3, 0, 3, 1, 3]",1.7515710959996795,6,2048
83,0.0,2048,10,"[1, 3, 2, 1, 2, 2, 0, 2, 0, 0, 1, 2, 1, 2, 1, 3, 0, 3, 1, 3]",1.7515710959996795,6,2048
84,7.0,0,25,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",7.567499778815545e-05,0,2048
85,6.0,2,25,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 0, 0, 3, 1, 0, 2, 1, 2, 0]",0.00047169599929475226,0,2048
86,6.0,4,25,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 0, 0, 3, 1, 0, 2, 1, 2, 0]",0.03474075600024662,0,2048
87,6.0,8,25,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 0, 0, 3, 1, 0, 2, 1, 2, 0]",0.07018119999702321,0,2048
88,2.0,16,25,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 0]",0.10511693700027536,0,2048
89,2.0,32,25,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 0]",0.14098760499837226,0,2048
90,1.0,64,25,"[1, 3, 0, 0, 3, 2, 3, 1, 3, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 0]",0.17805068799862056,0,2048
91,1.0,128,25,"[1, 3, 0, 0, 3, 2, 3, 1, 3, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 0]",0.21746963999976288,0,2048
92,1.0,256,25,"[1, 3, 0, 0, 3, 2, 3, 1, 3, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 0]",0.2619698509988666,0,2048
93,1.0,512,25,"[1, 3, 0, 0, 3, 2, 3, 1, 3, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 0]",0.31991620999906445,0,2048
94,1.0,1024,25,"[1, 3, 0, 0, 3, 2, 3, 1, 3, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 0]",0.36305783699936,0,2048
95,1.0,2048,25,"[1, 3, 0, 0, 3, 2, 3, 1, 3, 2, 0, 0, 0, 2, 1, 0, 2, 1, 2, 0]",0.36305783699936,0,2048
96,10.0,0,25,"[3, 1, 3, 1, 3, 3, 0, 2, 3, 0, 1, 2, 1, 3, 0, 2, 1, 2, 1, 2]",0.40281929800039507,1,2048
97,7.0,2,25,"[3, 0, 3, 1, 3, 3, 0, 2, 3, 0, 1, 2, 1, 3, 0, 2, 1, 2, 1, 2]",0.40328284299903316,1,2048
98,7.0,4,25,"[3, 0, 3, 1, 3, 3, 0, 2, 3, 0, 1, 2, 1, 3, 0, 2, 1, 2, 1, 2]",0.44311725899751764,1,2048
99,6.0,8,25,"[3, 0, 3, 1, 3, 3, 0, 3, 3, 0, 1, 2, 1, 3, 0, 2, 1, 2, 1, 2]",0.4827199510000355,1,2048
100,3.0,16,25,"[3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 1, 2, 1, 3, 3, 2, 1, 2, 1, 2]",0.5229795999985072,1,2048
101,2.0,32,25,"[3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 1, 3, 1, 3, 3, 2, 1, 2, 1, 2]",0.5638877540004614,1,2048
102,1.0,64,25,"[3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 1, 3, 1, 3, 2, 2, 1, 2, 1, 2]",0.605955320999783,1,2048
103,1.0,128,25,"[3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 1, 3, 1, 3, 2, 2, 1, 2, 1, 2]",0.6517400829980033,1,2048
104,1.0,256,25,"[3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 1, 3, 1, 3, 2, 2, 1, 2, 1, 2]",0.7053119720003451,1,2048
105,1.0,512,25,"[3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 1, 3, 1, 3, 2, 2, 1, 2, 1, 2]",0.7750233359984122,1,2048
106,1.0,1024,25,"[3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 1, 3, 1, 3, 2, 2, 1, 2, 1, 2]",0.8225304719999258,1,2048
107,1.0,2048,25,"[3, 0, 3, 1, 3, 3, 0, 3, 0, 0, 1, 3, 1, 3, 2, 2, 1, 2, 1, 2]",0.8225304719999258,1,2048
108,12.0,0,25,"[2, 3, 0, 0, 3, 0, 3, 2, 1, 3, 3, 3, 3, 0, 1, 3, 1, 3, 0, 1]",0.8671810619998723,2,2048
109,9.0,2,25,"[2, 3, 0, 0, 3, 0, 3, 2, 1, 3, 3, 3, 3, 0, 1, 3, 1, 1, 0, 1]",0.8677108109986875,2,2048
110,9.0,4,25,"[2, 3, 0, 0, 3, 0, 3, 2, 1, 3, 3, 3, 3, 0, 1, 3, 1, 1, 0, 1]",0.9115359549978166,2,2048
111,7.0,8,25,"[2, 3, 0, 0, 3, 0, 2, 2, 1, 3, 3, 3, 3, 0, 1, 3, 1, 1, 0, 1]",0.9561632029981411,2,2048
112,6.0,16,25,"[2, 3, 0, 0, 3, 0, 2, 2, 1, 2, 3, 3, 3, 0, 1, 3, 1, 1, 0, 1]",1.0011500410000735,2,2048
113,5.0,32,25,"[2, 3, 0, 0, 3, 0, 2, 2, 1, 2, 3, 3, 3, 0, 1, 3, 0, 1, 0, 1]",1.047255089997634,2,2048
114,1.0,64,25,"[2, 3, 0, 1, 3, 0, 2, 2, 2, 2, 3, 3, 3, 0, 1, 1, 0, 1, 0, 1]",1.0946944120005355,2,2048
115,1.0,128,25,"[2, 3, 0, 1, 3, 0, 2, 2, 2, 2, 3, 3, 3, 0, 1, 1, 0, 1, 0, 1]",1.1471096679997572,2,2048
116,1.0,256,25,"[2, 3, 0, 1, 3, 0, 2, 2, 2, 2, 3, 3, 3, 0, 1, 1, 0, 1, 0, 1]",1.2079747659990971,2,2048
117,1.0,512,25,"[2, 3, 0, 1, 3, 0, 2, 2, 2, 2, 3, 3, 3, 0, 1, 1, 0, 1, 0, 1]",1.2891815609982586,2,2048
118,1.0,1024,25,"[2, 3, 0, 1, 3, 0, 2, 2, 2, 2, 3, 3, 3, 0, 1, 1, 0, 1, 0, 1]",1.3422308009976405,2,2048
119,1.0,2048,25,"[2, 3, 0, 1, 3, 0, 2, 2, 2, 2, 3, 3, 3, 0, 1, 1, 0, 1, 0, 1]",1.3422308009976405,2,2048
120,11.0,0,25,"[2, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2]",1.391554076999455,3,2048
121,8.0,2,25,"[1, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2]",1.3921333689977473,3,2048
122,8.0,4,25,"[1, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2]",1.4404322979971766,3,2048
123,8.0,8,25,"[1, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 3, 3, 2, 2, 2, 2, 2]",1.4894102449979982,3,2048
124,6.0,16,25,"[1, 1, 2, 3, 3, 0, 3, 3, 1, 1, 3, 1, 2, 0, 1, 2, 2, 2, 2, 2]",1.5399633119995997,3,2048
125,4.0,32,25,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 2, 2]",1.5906741639992106,3,2048
126,3.0,64,25,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",1.6440473809998366,3,2048
127,3.0,128,25,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",1.7028248229980818,3,2048
128,3.0,256,25,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",1.7722298160006176,3,2048
129,3.0,512,25,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",1.8643403409987513,3,2048
130,3.0,1024,25,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",1.9204290559973742,3,2048
131,3.0,2048,25,"[1, 1, 2, 3, 3, 0, 3, 1, 1, 1, 3, 1, 2, 0, 1, 2, 2, 0, 0, 2]",1.9204290559973742,3,2048
132,11.0,0,25,"[1, 2, 1, 0, 0, 1, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",1.973829514998215,4,2048
133,11.0,2,25,"[1, 2, 1, 0, 0, 1, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",1.9744240469990473,4,2048
134,10.0,4,25,"[1, 2, 1, 0, 0, 0, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.026937796999846,4,2048
135,9.0,8,25,"[1, 0, 1, 0, 0, 0, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.0810465649992693,4,2048
136,9.0,16,25,"[1, 0, 1, 0, 0, 0, 2, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.135801486998389,4,2048
137,6.0,32,25,"[2, 0, 1, 0, 0, 3, 0, 0, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.1927085569986957,4,2048
138,3.0,64,25,"[3, 0, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.253258636999817,4,2048
139,2.0,128,25,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.3199986039981013,4,2048
140,2.0,256,25,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.3978048669996497,4,2048
141,2.0,512,25,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.4995928699972865,4,2048
142,2.0,1024,25,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.572730806998152,4,2048
143,2.0,2048,25,"[3, 1, 1, 0, 0, 3, 0, 3, 3, 0, 3, 3, 1, 2, 1, 1, 2, 2, 2, 1]",2.572730806998152,4,2048
144,7.0,0,25,"[0, 2, 2, 0, 1, 3, 0, 0, 2, 0, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",2.6306614839995746,5,2048
145,7.0,2,25,"[0, 2, 2, 0, 1, 3, 0, 0, 2, 0, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",2.63133353000012,5,2048
146,6.0,4,25,"[0, 2, 2, 0, 1, 3, 0, 0, 2, 2, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",2.6896961700003885,5,2048
147,6.0,8,25,"[0, 2, 2, 0, 1, 3, 0, 0, 2, 2, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",2.748561856999004,5,2048
148,5.0,16,25,"[0, 2, 2, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",2.8095585810006014,5,2048
149,5.0,32,25,"[0, 2, 2, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 2, 3, 1, 3, 0, 0]",2.871059471999615,5,2048
150,2.0,64,25,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 3, 0, 1]",2.9364354350000212,5,2048
151,2.0,128,25,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 3, 0, 1]",3.00882539200029,5,2048
152,1.0,256,25,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 2, 0, 1]",3.0955158899996604,5,2048
153,1.0,512,25,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 2, 0, 1]",3.210667952997028,5,2048
154,1.0,1024,25,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 2, 0, 1]",3.3252117640004144,5,2048
155,1.0,2048,25,"[0, 2, 0, 0, 1, 3, 0, 2, 2, 2, 0, 1, 3, 1, 3, 3, 1, 2, 0, 1]",3.3252117640004144,5,2048
156,13.0,0,25,"[1, 1, 3, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 3, 3, 1, 1]",3.3896578659987426,6,2048
157,10.0,2,25,"[1, 3, 3, 1, 2, 0, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 3, 3, 1, 1]",3.3905219429980207,6,2048
158,9.0,4,25,"[1, 3, 3, 1, 2, 2, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 3, 3, 1, 1]",3.45665199799987,6,2048
159,7.0,8,25,"[1, 3, 3, 1, 2, 2, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 3, 1, 1]",3.5210064349994354,6,2048
160,6.0,16,25,"[1, 3, 2, 1, 2, 2, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 0, 3, 1, 1]",3.5888019599988183,6,2048
