,Fitness,Iteration,Restarts,State,Time,current_restart,max_iters
161,8.0,32,25,"[10, 17, 7, 5, 1, 3, 14, 19, 4, 19, 11, 11, 19, 0, 15, 2, 9, 6, 13, 18]",3.351465563002421,2,2048
162,6.0,64,25,"[10, 17, 7, 5, 1, 3, 14, 19, 4, 18, 11, 11, 19, 0, 15, 2, 9, 6, 12, 18]",3.480324409003515,2,2048
163,5.0,128,25,"[10, 17, 7, 5, 1, 3, 14, 19, 4, 18, 11, 11, 16, 0, 15, 2, 9, 6, 12, 18]",3.6278150280013506,2,2048
164,5.0,256,25,"[10, 17, 7, 5, 1, 3, 14, 19, 4, 18, 11, 11, 16, 0, 15, 2, 9, 6, 12, 18]",3.8143994490019395,2,2048
165,4.0,512,25,"[10, 17, 7, 5, 1, 3, 14, 19, 4, 18, 13, 11, 16, 0, 15, 2, 9, 6, 12, 18]",4.0888082860001305,2,2048
166,3.0,1024,25,"[10, 17, 7, 5, 1, 3, 14, 19, 4, 18, 13, 11, 16, 8, 15, 2, 9, 6, 12, 18]",4.528507690003607,2,2048
167,3.0,2048,25,"[10, 17, 7, 5, 1, 3, 14, 19, 4, 18, 13, 11, 16, 8, 15, 2, 9, 6, 12, 18]",4.696122887002275,2,2048
168,15.0,0,25,"[15, 1, 18, 15, 7, 5, 3, 2, 13, 5, 15, 5, 1, 0, 12, 9, 2, 5, 17, 1]",4.80966792700201,3,2048
169,15.0,2,25,"[15, 1, 18, 15, 7, 5, 3, 2, 13, 5, 15, 5, 1, 0, 12, 9, 2, 5, 17, 1]",4.811329854001087,3,2048
170,15.0,4,25,"[15, 1, 18, 15, 7, 5, 3, 2, 13, 5, 15, 5, 1, 0, 12, 9, 2, 5, 17, 1]",4.928157968002779,3,2048
171,15.0,8,25,"[15, 1, 18, 15, 7, 5, 3, 2, 13, 5, 15, 5, 1, 0, 12, 9, 2, 5, 17, 1]",5.045329014003073,3,2048
172,12.0,16,25,"[15, 10, 18, 15, 7, 5, 3, 14, 13, 5, 15, 5, 11, 0, 12, 9, 2, 5, 17, 1]",5.167655962002755,3,2048
173,12.0,32,25,"[15, 10, 18, 15, 7, 5, 3, 14, 13, 5, 15, 5, 11, 0, 12, 9, 2, 5, 17, 1]",5.293768276002083,3,2048
174,8.0,64,25,"[15, 10, 6, 16, 7, 5, 3, 14, 13, 5, 2, 5, 11, 0, 12, 9, 2, 5, 17, 1]",5.434193414002948,3,2048
175,6.0,128,25,"[15, 10, 6, 16, 7, 5, 3, 14, 19, 5, 2, 5, 11, 0, 12, 9, 18, 5, 17, 1]",5.592616541001917,3,2048
176,4.0,256,25,"[15, 10, 6, 16, 7, 5, 3, 14, 19, 5, 2, 5, 11, 0, 12, 9, 18, 8, 4, 1]",5.796958290000475,3,2048
177,1.0,512,25,"[15, 10, 6, 16, 7, 13, 3, 14, 19, 5, 2, 17, 11, 0, 12, 9, 18, 8, 4, 1]",6.0893559560026915,3,2048
178,1.0,1024,25,"[15, 10, 6, 16, 7, 13, 3, 14, 19, 5, 2, 17, 11, 0, 12, 9, 18, 8, 4, 1]",6.450180773001193,3,2048
179,1.0,2048,25,"[15, 10, 6, 16, 7, 13, 3, 14, 19, 5, 2, 17, 11, 0, 12, 9, 18, 8, 4, 1]",6.450180773001193,3,2048
180,19.0,0,25,"[5, 18, 12, 11, 14, 14, 11, 18, 11, 0, 2, 7, 0, 17, 13, 10, 9, 6, 13, 9]",6.575474654000573,4,2048
181,19.0,2,25,"[5, 18, 12, 11, 14, 14, 11, 18, 11, 0, 2, 7, 0, 17, 13, 10, 9, 6, 13, 9]",6.577281162000872,4,2048
182,19.0,4,25,"[5, 18, 12, 11, 14, 14, 11, 18, 11, 0, 2, 7, 0, 17, 13, 10, 9, 6, 13, 9]",6.700349344002461,4,2048
183,16.0,8,25,"[5, 18, 12, 11, 14, 11, 11, 18, 0, 0, 2, 7, 0, 17, 13, 10, 0, 6, 13, 9]",6.829371881001862,4,2048
184,15.0,16,25,"[5, 18, 12, 11, 14, 11, 11, 18, 0, 0, 1, 7, 0, 17, 13, 10, 0, 6, 13, 9]",6.958460689002095,4,2048
185,11.0,32,25,"[5, 18, 11, 11, 14, 11, 11, 18, 0, 0, 1, 7, 0, 17, 13, 10, 17, 6, 4, 9]",7.094325767000555,4,2048
186,10.0,64,25,"[5, 18, 11, 11, 14, 11, 11, 14, 0, 0, 1, 7, 0, 17, 13, 10, 17, 6, 4, 9]",7.239762946002884,4,2048
187,6.0,128,25,"[3, 18, 11, 11, 14, 5, 11, 14, 0, 15, 1, 7, 0, 17, 13, 10, 17, 6, 4, 9]",7.412605927002005,4,2048
188,4.0,256,25,"[3, 18, 11, 16, 12, 5, 11, 14, 0, 15, 1, 7, 0, 17, 13, 10, 17, 6, 4, 9]",7.6265552080003545,4,2048
189,3.0,512,25,"[3, 18, 11, 16, 12, 5, 8, 14, 0, 15, 1, 7, 0, 17, 13, 10, 17, 6, 4, 9]",7.933361827002955,4,2048
190,1.0,1024,25,"[3, 19, 11, 16, 12, 5, 8, 14, 0, 15, 1, 7, 0, 18, 13, 10, 17, 6, 4, 9]",8.432342802003404,4,2048
191,1.0,2048,25,"[3, 19, 11, 16, 12, 5, 8, 14, 0, 15, 1, 7, 0, 18, 13, 10, 17, 6, 4, 9]",8.887703955002507,4,2048
192,22.0,0,25,"[7, 19, 12, 9, 8, 15, 9, 14, 13, 7, 16, 7, 16, 5, 19, 19, 10, 18, 3, 9]",9.022694319002767,5,2048
193,21.0,2,25,"[7, 19, 12, 9, 8, 2, 9, 14, 13, 7, 16, 7, 16, 5, 19, 19, 10, 18, 3, 9]",9.025209370000084,5,2048
194,21.0,4,25,"[7, 19, 12, 9, 8, 2, 9, 14, 13, 7, 16, 7, 16, 5, 19, 19, 10, 18, 3, 9]",9.161070348000067,5,2048
195,19.0,8,25,"[7, 19, 12, 9, 8, 2, 9, 14, 13, 7, 16, 7, 18, 5, 19, 19, 10, 18, 17, 9]",9.303415794001921,5,2048
196,18.0,16,25,"[7, 19, 12, 9, 8, 2, 9, 14, 13, 7, 16, 7, 18, 5, 19, 19, 10, 18, 17, 6]",9.445225988001766,5,2048
197,10.0,32,25,"[0, 19, 12, 9, 8, 2, 9, 14, 13, 4, 16, 7, 10, 5, 15, 8, 10, 18, 17, 6]",9.598672793003061,5,2048
198,8.0,64,25,"[0, 19, 12, 17, 8, 2, 9, 14, 13, 4, 16, 7, 10, 5, 15, 8, 0, 18, 17, 6]",9.760034493003332,5,2048
199,8.0,128,25,"[0, 19, 12, 17, 8, 2, 9, 14, 13, 4, 16, 7, 10, 5, 15, 8, 0, 18, 17, 6]",9.948397611002292,5,2048
200,2.0,256,25,"[0, 19, 12, 5, 8, 2, 9, 14, 13, 4, 16, 7, 10, 3, 15, 8, 1, 11, 17, 6]",10.185637085000053,5,2048
201,2.0,512,25,"[0, 19, 12, 5, 8, 2, 9, 14, 13, 4, 16, 7, 10, 3, 15, 8, 1, 11, 17, 6]",10.520640488000936,5,2048
202,2.0,1024,25,"[0, 19, 12, 5, 8, 2, 9, 14, 13, 4, 16, 7, 10, 3, 15, 8, 1, 11, 17, 6]",10.837174711003172,5,2048
203,2.0,2048,25,"[0, 19, 12, 5, 8, 2, 9, 14, 13, 4, 16, 7, 10, 3, 15, 8, 1, 11, 17, 6]",10.837174711003172,5,2048
204,21.0,0,25,"[8, 0, 11, 8, 9, 0, 7, 8, 0, 6, 2, 14, 0, 7, 5, 11, 14, 4, 10, 10]",10.978302452000207,6,2048
205,21.0,2,25,"[8, 0, 11, 8, 9, 0, 7, 8, 0, 6, 2, 14, 0, 7, 5, 11, 14, 4, 10, 10]",10.980334210002184,6,2048
206,18.0,4,25,"[8, 0, 11, 8, 9, 0, 2, 8, 9, 6, 2, 14, 0, 7, 5, 11, 14, 4, 10, 10]",11.12385658200219,6,2048
207,16.0,8,25,"[8, 0, 11, 8, 9, 0, 2, 8, 9, 6, 2, 14, 12, 7, 5, 11, 14, 4, 10, 10]",11.269646423002996,6,2048
208,13.0,16,25,"[8, 17, 11, 8, 9, 0, 2, 8, 9, 6, 2, 14, 12, 7, 5, 11, 14, 4, 10, 3]",11.418125706000865,6,2048
209,9.0,32,25,"[11, 17, 11, 16, 9, 0, 2, 8, 18, 6, 2, 14, 12, 7, 5, 2, 14, 4, 10, 3]",11.576012191002519,6,2048
210,5.0,64,25,"[11, 17, 1, 16, 9, 0, 2, 8, 18, 6, 13, 14, 12, 7, 5, 2, 14, 19, 10, 3]",11.745208525000635,6,2048
211,4.0,128,25,"[11, 17, 1, 16, 9, 0, 15, 8, 18, 6, 13, 14, 12, 7, 5, 2, 14, 19, 10, 3]",11.941900650002935,6,2048
212,4.0,256,25,"[11, 17, 1, 16, 9, 0, 15, 8, 18, 6, 13, 14, 12, 7, 5, 2, 14, 19, 10, 3]",12.188177414001984,6,2048
213,3.0,512,25,"[11, 17, 1, 16, 9, 0, 15, 8, 18, 6, 13, 18, 12, 7, 5, 2, 14, 19, 10, 3]",12.54121891700197,6,2048
214,3.0,1024,25,"[11, 17, 1, 16, 9, 0, 15, 8, 18, 6, 13, 18, 12, 7, 5, 2, 14, 19, 10, 3]",13.047827995000262,6,2048
215,3.0,2048,25,"[11, 17, 1, 16, 9, 0, 15, 8, 18, 6, 13, 18, 12, 7, 5, 2, 14, 19, 10, 3]",13.047827995000262,6,2048
216,19.0,0,25,"[18, 7, 14, 2, 11, 14, 2, 4, 17, 1, 5, 7, 17, 3, 10, 8, 6, 5, 4, 1]",13.200002304001828,7,2048
217,19.0,2,25,"[18, 7, 14, 2, 11, 14, 2, 4, 17, 1, 5, 7, 17, 3, 10, 8, 6, 5, 4, 1]",13.20202432300357,7,2048
218,17.0,4,25,"[18, 7, 14, 2, 11, 19, 2, 4, 17, 1, 5, 7, 15, 3, 10, 8, 6, 5, 4, 1]",13.358253440001135,7,2048
219,16.0,8,25,"[18, 7, 14, 2, 11, 19, 2, 4, 17, 1, 5, 7, 15, 17, 10, 8, 6, 5, 4, 1]",13.511039873003028,7,2048
220,12.0,16,25,"[18, 7, 14, 2, 11, 19, 2, 4, 17, 1, 5, 2, 15, 17, 10, 8, 6, 6, 4, 1]",13.668482675002451,7,2048
221,10.0,32,25,"[18, 7, 14, 2, 11, 19, 11, 12, 17, 1, 5, 2, 15, 17, 10, 8, 6, 6, 4, 1]",13.833048289001454,7,2048
222,7.0,64,25,"[18, 7, 14, 2, 11, 19, 0, 12, 17, 1, 5, 2, 15, 17, 10, 8, 6, 18, 4, 1]",14.013455241001793,7,2048
223,6.0,128,25,"[18, 7, 14, 2, 11, 19, 0, 12, 17, 1, 5, 2, 15, 17, 10, 8, 16, 18, 4, 1]",14.219699380002567,7,2048
224,4.0,256,25,"[18, 7, 14, 2, 11, 19, 0, 12, 17, 1, 5, 2, 15, 17, 3, 8, 16, 18, 4, 9]",14.480734171000222,7,2048
225,3.0,512,25,"[18, 7, 14, 2, 11, 19, 0, 12, 6, 1, 5, 2, 15, 17, 3, 8, 16, 18, 4, 9]",14.854511871002614,7,2048
226,3.0,1024,25,"[18, 7, 14, 2, 11, 19, 0, 12, 6, 1, 5, 2, 15, 17, 3, 8, 16, 18, 4, 9]",15.351682789001643,7,2048
227,3.0,2048,25,"[18, 7, 14, 2, 11, 19, 0, 12, 6, 1, 5, 2, 15, 17, 3, 8, 16, 18, 4, 9]",15.351682789001643,7,2048
228,22.0,0,25,"[12, 4, 5, 4, 17, 3, 17, 3, 2, 9, 11, 0, 6, 15, 6, 14, 14, 0, 3, 2]",15.510291429000063,8,2048
229,21.0,2,25,"[12, 4, 10, 4, 17, 3, 17, 3, 2, 9, 11, 0, 6, 15, 6, 14, 14, 0, 3, 2]",15.512971391002793,8,2048
230,20.0,4,25,"[12, 4, 10, 4, 17, 3, 17, 3, 2, 18, 11, 0, 6, 15, 6, 14, 14, 0, 3, 2]",15.674396444002923,8,2048
231,16.0,8,25,"[12, 4, 10, 4, 17, 3, 17, 3, 2, 18, 9, 0, 6, 15, 6, 14, 14, 0, 3, 4]",15.83541226500165,8,2048
232,13.0,16,25,"[12, 4, 10, 4, 17, 3, 17, 3, 2, 18, 9, 0, 6, 15, 6, 14, 14, 0, 3, 16]",16.000274703001196,8,2048
233,10.0,32,25,"[12, 4, 10, 4, 9, 3, 17, 3, 2, 18, 9, 0, 2, 15, 6, 11, 14, 0, 3, 16]",16.17462097600219,8,2048
234,8.0,64,25,"[12, 4, 10, 4, 9, 3, 17, 17, 2, 18, 9, 0, 2, 15, 6, 11, 14, 0, 3, 16]",16.361734667003475,8,2048
235,6.0,128,25,"[12, 4, 10, 4, 9, 3, 17, 17, 2, 18, 9, 0, 2, 15, 6, 11, 14, 5, 13, 16]",16.575600431002385,8,2048
236,5.0,256,25,"[12, 4, 10, 4, 9, 3, 17, 17, 8, 18, 9, 0, 2, 15, 6, 11, 14, 5, 13, 16]",16.85232480400009,8,2048
237,2.0,512,25,"[12, 4, 10, 7, 9, 3, 19, 17, 8, 18, 9, 0, 2, 15, 6, 11, 1, 5, 13, 16]",17.244992951000313,8,2048
238,2.0,1024,25,"[12, 4, 10, 7, 9, 3, 19, 17, 8, 18, 9, 0, 2, 15, 6, 11, 1, 5, 13, 16]",17.739247485002124,8,2048
239,2.0,2048,25,"[12, 4, 10, 7, 9, 3, 19, 17, 8, 18, 9, 0, 2, 15, 6, 11, 1, 5, 13, 16]",17.739247485002124,8,2048
240,19.0,0,25,"[3, 11, 9, 0, 2, 5, 1, 19, 19, 2, 5, 11, 7, 3, 15, 15, 13, 4, 19, 18]",17.906190303001495,9,2048
241,19.0,2,25,"[3, 11, 9, 0, 2, 5, 1, 19, 19, 2, 5, 11, 7, 3, 15, 15, 13, 4, 19, 18]",17.90848489400014,9,2048
242,18.0,4,25,"[3, 11, 9, 0, 2, 5, 1, 19, 19, 2, 2, 11, 7, 3, 15, 15, 13, 4, 19, 18]",18.079469161002635,9,2048
243,15.0,8,25,"[6, 11, 9, 0, 2, 5, 1, 19, 19, 2, 2, 11, 7, 3, 15, 19, 13, 4, 19, 18]",18.247570794002968,9,2048
244,15.0,16,25,"[6, 11, 9, 0, 2, 5, 1, 19, 19, 2, 2, 11, 7, 3, 15, 19, 13, 4, 19, 18]",18.41751593600202,9,2048
245,10.0,32,25,"[6, 11, 9, 0, 2, 5, 1, 19, 19, 11, 15, 11, 7, 3, 17, 19, 13, 4, 19, 18]",18.59867986000245,9,2048
246,9.0,64,25,"[6, 11, 9, 0, 2, 5, 1, 19, 19, 11, 15, 11, 7, 3, 17, 19, 8, 4, 19, 18]",18.794944643002964,9,2048
247,6.0,128,25,"[14, 11, 9, 0, 2, 5, 1, 19, 19, 11, 15, 17, 7, 3, 17, 19, 8, 4, 14, 18]",19.026689759000874,9,2048
248,5.0,256,25,"[13, 11, 9, 0, 2, 5, 1, 19, 19, 11, 15, 17, 7, 3, 17, 19, 8, 4, 14, 18]",19.314105392000783,9,2048
249,3.0,512,25,"[13, 16, 9, 0, 2, 5, 1, 19, 19, 11, 15, 17, 6, 3, 17, 19, 8, 4, 14, 18]",19.725374124001974,9,2048
250,2.0,1024,25,"[13, 16, 9, 0, 2, 5, 1, 19, 19, 11, 15, 12, 6, 3, 17, 19, 8, 4, 14, 18]",20.387137549001636,9,2048
251,2.0,2048,25,"[13, 16, 9, 0, 2, 5, 1, 19, 19, 11, 15, 12, 6, 3, 17, 19, 8, 4, 14, 18]",20.645510178001132,9,2048
252,19.0,0,25,"[11, 8, 5, 6, 9, 16, 13, 1, 0, 0, 14, 3, 10, 4, 7, 10, 10, 6, 11, 14]",20.81582275200344,10,2048
253,19.0,2,25,"[11, 8, 5, 6, 9, 16, 13, 1, 0, 0, 14, 3, 10, 4, 7, 10, 10, 6, 11, 14]",20.818183303003025,10,2048
254,17.0,4,25,"[11, 8, 5, 6, 9, 16, 13, 1, 12, 0, 14, 3, 10, 4, 7, 10, 10, 6, 11, 14]",20.994006862001697,10,2048
255,14.0,8,25,"[11, 3, 5, 6, 9, 16, 13, 1, 12, 0, 14, 3, 10, 4, 7, 0, 10, 6, 11, 14]",21.17931987400152,10,2048
256,12.0,16,25,"[12, 3, 5, 6, 9, 16, 13, 1, 12, 0, 15, 3, 10, 4, 7, 0, 10, 6, 11, 14]",21.363066490001074,10,2048
257,11.0,32,25,"[12, 3, 5, 6, 9, 16, 13, 1, 12, 2, 15, 3, 10, 4, 7, 0, 10, 6, 11, 14]",21.55225438100024,10,2048
258,8.0,64,25,"[12, 3, 5, 6, 9, 16, 13, 1, 12, 2, 15, 3, 10, 4, 10, 0, 17, 6, 11, 14]",21.759815666002396,10,2048
259,6.0,128,25,"[12, 3, 5, 13, 9, 16, 13, 1, 12, 2, 18, 3, 10, 4, 10, 0, 17, 6, 11, 14]",21.99871722500029,10,2048
260,5.0,256,25,"[12, 3, 5, 13, 9, 16, 13, 1, 12, 2, 18, 3, 10, 4, 10, 0, 15, 6, 11, 14]",22.29870733500138,10,2048
261,3.0,512,25,"[12, 17, 5, 13, 9, 16, 13, 1, 12, 2, 18, 3, 10, 4, 10, 0, 15, 6, 19, 14]",22.7341444090016,10,2048
262,3.0,1024,25,"[12, 17, 5, 13, 9, 16, 13, 1, 12, 2, 18, 3, 10, 4, 10, 0, 15, 6, 19, 14]",23.291204902001482,10,2048
263,3.0,2048,25,"[12, 17, 5, 13, 9, 16, 13, 1, 12, 2, 18, 3, 10, 4, 10, 0, 15, 6, 19, 14]",23.291204902001482,10,2048
264,18.0,0,25,"[15, 3, 16, 8, 13, 3, 8, 14, 3, 14, 19, 14, 8, 10, 12, 2, 10, 16, 19, 3]",23.473926573002245,11,2048
265,18.0,2,25,"[15, 3, 16, 8, 13, 3, 8, 14, 3, 14, 19, 14, 8, 10, 12, 2, 10, 16, 19, 3]",23.476381644002686,11,2048
266,18.0,4,25,"[15, 3, 16, 8, 13, 3, 8, 14, 3, 14, 19, 14, 8, 10, 12, 2, 10, 16, 19, 3]",23.663796587003162,11,2048
267,15.0,8,25,"[15, 3, 16, 5, 13, 3, 18, 14, 3, 14, 19, 14, 8, 10, 12, 2, 10, 16, 19, 3]",23.850031584002863,11,2048
268,15.0,16,25,"[15, 3, 16, 5, 13, 3, 18, 14, 3, 14, 19, 14, 8, 10, 12, 2, 10, 16, 19, 3]",24.038655092001136,11,2048
269,11.0,32,25,"[15, 9, 16, 5, 12, 3, 18, 14, 3, 14, 17, 14, 8, 10, 4, 2, 10, 16, 19, 3]",24.240304639002716,11,2048
270,8.0,64,25,"[15, 9, 19, 5, 12, 3, 18, 7, 3, 14, 17, 14, 8, 10, 4, 2, 10, 16, 19, 3]",24.455955172001268,11,2048
271,3.0,128,25,"[15, 9, 11, 5, 1, 11, 18, 7, 3, 0, 17, 14, 8, 17, 4, 2, 10, 16, 19, 3]",24.707613840000704,11,2048
272,3.0,256,25,"[15, 9, 11, 5, 1, 11, 18, 7, 3, 0, 17, 14, 8, 17, 4, 2, 10, 16, 19, 3]",25.019498185003613,11,2048
273,1.0,512,25,"[15, 9, 11, 5, 1, 11, 18, 7, 13, 0, 17, 14, 8, 6, 4, 2, 10, 16, 19, 3]",25.47453761900033,11,2048
274,1.0,1024,25,"[15, 9, 11, 5, 1, 11, 18, 7, 13, 0, 17, 14, 8, 6, 4, 2, 10, 16, 19, 3]",26.04611453900361,11,2048
275,1.0,2048,25,"[15, 9, 11, 5, 1, 11, 18, 7, 13, 0, 17, 14, 8, 6, 4, 2, 10, 16, 19, 3]",26.04611453900361,11,2048
276,19.0,0,25,"[13, 0, 4, 4, 12, 18, 4, 3, 1, 2, 5, 15, 7, 1, 1, 11, 7, 13, 17, 11]",26.23642124500111,12,2048
277,17.0,2,25,"[13, 0, 4, 4, 12, 18, 4, 3, 1, 2, 5, 15, 7, 1, 1, 4, 7, 13, 17, 11]",26.239665549001074,12,2048
278,16.0,4,25,"[13, 0, 19, 4, 12, 18, 4, 3, 1, 2, 5, 15, 7, 1, 1, 4, 7, 13, 17, 11]",26.429587773000094,12,2048
279,13.0,8,25,"[13, 0, 19, 4, 12, 18, 4, 3, 1, 2, 16, 15, 7, 1, 1, 4, 7, 19, 17, 11]",26.62309811400337,12,2048
280,10.0,16,25,"[13, 0, 19, 4, 12, 18, 4, 3, 8, 2, 16, 15, 6, 1, 1, 4, 7, 19, 17, 11]",26.81935416700071,12,2048
281,7.0,32,25,"[13, 0, 19, 4, 12, 17, 3, 3, 8, 2, 16, 14, 6, 1, 1, 4, 7, 19, 17, 11]",27.031419593000464,12,2048
282,4.0,64,25,"[13, 0, 19, 4, 12, 17, 3, 3, 8, 2, 16, 14, 6, 18, 1, 5, 7, 15, 17, 11]",27.25757988300029,12,2048
283,4.0,128,25,"[13, 0, 19, 4, 12, 17, 3, 3, 8, 2, 16, 14, 6, 18, 1, 5, 7, 15, 17, 11]",27.510810139003297,12,2048
284,3.0,256,25,"[13, 0, 19, 4, 12, 17, 3, 3, 8, 2, 16, 14, 6, 18, 1, 5, 7, 15, 1, 11]",27.839534751001338,12,2048
285,3.0,512,25,"[13, 0, 19, 4, 12, 17, 3, 3, 8, 2, 16, 14, 6, 18, 1, 5, 7, 15, 1, 11]",28.306644541000423,12,2048
286,3.0,1024,25,"[13, 0, 19, 4, 12, 17, 3, 3, 8, 2, 16, 14, 6, 18, 1, 5, 7, 15, 1, 11]",28.635478264000994,12,2048
287,3.0,2048,25,"[13, 0, 19, 4, 12, 17, 3, 3, 8, 2, 16, 14, 6, 18, 1, 5, 7, 15, 1, 11]",28.635478264000994,12,2048
288,20.0,0,25,"[3, 10, 0, 15, 7, 5, 19, 12, 9, 9, 7, 10, 2, 1, 5, 3, 14, 10, 19, 3]",28.829698727000505,13,2048
289,18.0,2,25,"[3, 10, 0, 15, 7, 5, 19, 12, 9, 9, 18, 10, 2, 1, 5, 3, 14, 10, 19, 3]",28.832805882000685,13,2048
290,18.0,4,25,"[3, 10, 0, 15, 7, 5, 19, 12, 9, 9, 18, 10, 2, 1, 5, 3, 14, 10, 19, 3]",29.029104045002896,13,2048
291,15.0,8,25,"[3, 11, 0, 15, 7, 5, 19, 12, 9, 9, 18, 10, 2, 1, 10, 3, 14, 10, 19, 3]",29.227781229001266,13,2048
292,14.0,16,25,"[3, 11, 0, 15, 7, 5, 19, 12, 9, 9, 18, 10, 2, 1, 10, 3, 14, 6, 19, 3]",29.433329955001682,13,2048
293,12.0,32,25,"[16, 11, 0, 15, 7, 5, 19, 12, 9, 9, 18, 10, 2, 1, 10, 3, 14, 6, 19, 3]",29.647225559001527,13,2048
294,9.0,64,25,"[16, 11, 13, 15, 7, 5, 19, 12, 9, 9, 18, 10, 2, 1, 10, 10, 14, 6, 19, 3]",29.877192277002905,13,2048
295,6.0,128,25,"[16, 11, 13, 15, 7, 5, 0, 12, 0, 9, 18, 10, 2, 1, 10, 12, 14, 6, 19, 3]",30.14115502200002,13,2048
296,4.0,256,25,"[16, 11, 13, 15, 7, 5, 0, 12, 0, 4, 18, 10, 2, 1, 10, 12, 14, 6, 19, 3]",30.480582854001113,13,2048
297,3.0,512,25,"[16, 11, 13, 15, 7, 5, 0, 12, 0, 4, 18, 10, 2, 1, 10, 17, 14, 6, 19, 3]",30.958923135000077,13,2048
298,3.0,1024,25,"[16, 11, 13, 15, 7, 5, 0, 12, 0, 4, 18, 10, 2, 1, 10, 17, 14, 6, 19, 3]",31.441479135002737,13,2048
299,3.0,2048,25,"[16, 11, 13, 15, 7, 5, 0, 12, 0, 4, 18, 10, 2, 1, 10, 17, 14, 6, 19, 3]",31.441479135002737,13,2048
300,29.0,0,25,"[12, 17, 13, 12, 14, 4, 13, 3, 10, 9, 16, 5, 6, 13, 12, 14, 14, 19, 16, 0]",31.64348884500214,14,2048
301,24.0,2,25,"[12, 17, 13, 0, 13, 4, 13, 3, 10, 9, 16, 5, 6, 13, 12, 14, 14, 19, 16, 0]",31.647317123002722,14,2048
302,24.0,4,25,"[12, 17, 13, 0, 13, 4, 13, 3, 10, 9, 16, 5, 6, 13, 12, 14, 14, 19, 16, 0]",31.849439993002306,14,2048
303,19.0,8,25,"[12, 17, 13, 0, 13, 4, 13, 3, 15, 9, 16, 5, 6, 13, 12, 14, 14, 19, 19, 0]",32.054661227000906,14,2048
304,16.0,16,25,"[12, 4, 13, 0, 13, 4, 13, 3, 15, 9, 16, 5, 6, 13, 12, 7, 14, 19, 19, 11]",32.262919675002195,14,2048
305,15.0,32,25,"[12, 4, 13, 0, 13, 4, 13, 3, 15, 9, 14, 5, 6, 13, 12, 7, 14, 19, 19, 11]",32.483559870001045,14,2048
306,8.0,64,25,"[12, 4, 13, 0, 13, 4, 13, 3, 15, 9, 14, 17, 6, 1, 12, 5, 9, 19, 19, 11]",32.72474311000042,14,2048
307,7.0,128,25,"[12, 4, 13, 0, 13, 4, 13, 3, 15, 7, 14, 17, 6, 1, 12, 5, 9, 19, 19, 11]",32.99679374200059,14,2048
308,6.0,256,25,"[12, 4, 13, 0, 13, 4, 13, 3, 15, 7, 14, 17, 6, 1, 18, 5, 9, 19, 19, 11]",33.347947308000585,14,2048
309,3.0,512,25,"[12, 4, 2, 0, 13, 4, 16, 3, 15, 7, 14, 17, 6, 1, 18, 5, 9, 19, 19, 11]",33.84795132900035,14,2048
310,2.0,1024,25,"[12, 4, 2, 0, 13, 10, 16, 3, 15, 7, 14, 17, 6, 1, 18, 5, 9, 19, 19, 11]",34.649122095001076,14,2048
311,2.0,2048,25,"[12, 4, 2, 0, 13, 10, 16, 3, 15, 7, 14, 17, 6, 1, 18, 5, 9, 19, 19, 11]",34.97957602600218,14,2048
312,14.0,0,25,"[15, 13, 7, 10, 6, 0, 4, 0, 17, 10, 17, 10, 1, 11, 6, 19, 1, 13, 3, 10]",35.19010329500088,15,2048
313,14.0,2,25,"[15, 13, 7, 10, 6, 0, 4, 0, 17, 10, 17, 10, 1, 11, 6, 19, 1, 13, 3, 10]",35.19289582700003,15,2048
314,14.0,4,25,"[15, 13, 7, 10, 6, 0, 4, 0, 17, 10, 17, 10, 1, 11, 6, 19, 1, 13, 3, 10]",35.40721709400168,15,2048
315,13.0,8,25,"[15, 13, 7, 10, 6, 0, 4, 0, 17, 10, 17, 10, 1, 11, 6, 19, 1, 5, 3, 10]",35.6222590330035,15,2048
316,12.0,16,25,"[15, 13, 7, 10, 6, 0, 4, 0, 18, 10, 17, 10, 1, 11, 6, 19, 1, 5, 3, 10]",35.842927268000494,15,2048
317,7.0,32,25,"[15, 13, 7, 10, 6, 0, 4, 0, 17, 9, 6, 10, 18, 11, 6, 19, 1, 5, 8, 10]",36.071844822003186,15,2048
318,7.0,64,25,"[15, 13, 7, 10, 6, 0, 4, 0, 17, 9, 6, 10, 18, 11, 6, 19, 1, 5, 8, 10]",36.32208342300146,15,2048
319,6.0,128,25,"[15, 13, 7, 10, 6, 0, 3, 0, 17, 9, 6, 10, 18, 11, 6, 19, 1, 5, 8, 10]",36.61001482800202,15,2048
320,4.0,256,25,"[15, 13, 7, 10, 6, 16, 3, 0, 17, 9, 6, 12, 18, 11, 6, 19, 1, 5, 8, 10]",36.975909562002926,15,2048
321,3.0,512,25,"[15, 13, 7, 2, 6, 16, 3, 0, 17, 9, 6, 12, 18, 11, 6, 19, 1, 5, 8, 10]",37.50323695800034,15,2048
322,3.0,1024,25,"[15, 13, 7, 2, 6, 16, 3, 0, 17, 9, 6, 12, 18, 11, 6, 19, 1, 5, 8, 10]",38.15535657900182,15,2048
323,3.0,2048,25,"[15, 13, 7, 2, 6, 16, 3, 0, 17, 9, 6, 12, 18, 11, 6, 19, 1, 5, 8, 10]",38.15535657900182,15,2048
