,Fitness,Iteration,Mutation Rate,Population Size,State,Time,max_iters
0,7.0,0,0.2,50,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",0.00222124799984158,2048
1,5.0,2,0.2,50,"[1, 2, 1, 1, 0, 1, 3, 0, 0, 2, 0, 2, 0, 1, 1, 3, 0, 3, 1, 0]",0.01137620500230696,2048
2,4.0,4,0.2,50,"[0, 0, 3, 1, 0, 1, 3, 0, 1, 1, 1, 3, 2, 3, 1, 2, 2, 0, 2, 3]",0.02313809100087383,2048
3,2.0,8,0.2,50,"[0, 2, 3, 0, 3, 0, 3, 3, 1, 1, 3, 0, 0, 3, 0, 2, 3, 2, 3, 1]",0.043696576001821086,2048
4,2.0,16,0.2,50,"[0, 2, 3, 0, 3, 0, 3, 3, 1, 1, 3, 0, 0, 3, 0, 2, 3, 2, 3, 1]",0.08134033000169438,2048
5,0.0,32,0.2,50,"[0, 2, 3, 0, 3, 0, 2, 1, 2, 1, 3, 0, 0, 3, 0, 2, 3, 1, 1, 2]",0.09317224000187707,2048
6,0.0,64,0.2,50,"[0, 2, 3, 0, 3, 0, 2, 1, 2, 1, 3, 0, 0, 3, 0, 2, 3, 1, 1, 2]",0.09317224000187707,2048
7,0.0,128,0.2,50,"[0, 2, 3, 0, 3, 0, 2, 1, 2, 1, 3, 0, 0, 3, 0, 2, 3, 1, 1, 2]",0.09317224000187707,2048
8,0.0,256,0.2,50,"[0, 2, 3, 0, 3, 0, 2, 1, 2, 1, 3, 0, 0, 3, 0, 2, 3, 1, 1, 2]",0.09317224000187707,2048
9,0.0,512,0.2,50,"[0, 2, 3, 0, 3, 0, 2, 1, 2, 1, 3, 0, 0, 3, 0, 2, 3, 1, 1, 2]",0.09317224000187707,2048
10,0.0,1024,0.2,50,"[0, 2, 3, 0, 3, 0, 2, 1, 2, 1, 3, 0, 0, 3, 0, 2, 3, 1, 1, 2]",0.09317224000187707,2048
