,Fitness,Iteration,Keep Percent,Population Size,State,Time,max_iters,use_fast_mimic
30,3.0,64,0.04,50,"[0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 0.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0]",7.845844157000101,2048,False
31,3.0,128,0.04,50,"[0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 0.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0]",15.477876098000706,2048,False
32,3.0,256,0.04,50,"[0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 0.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0]",30.710262336000596,2048,False
33,3.0,512,0.04,50,"[0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 0.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0]",61.12169772799825,2048,False
34,3.0,1024,0.04,50,"[0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 0.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0]",66.84653379899828,2048,False
35,3.0,2048,0.04,50,"[0.0, 2.0, 1.0, 1.0, 1.0, 1.0, 3.0, 0.0, 2.0, 2.0, 2.0, 2.0, 0.0, 1.0, 0.0, 2.0, 3.0, 3.0, 0.0, 3.0]",66.84653379899828,2048,False
36,7.0,0,0.08,50,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",0.002129961001628544,2048,False
37,6.0,2,0.08,50,"[0.0, 2.0, 1.0, 3.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 3.0, 2.0, 0.0, 0.0]",0.24432799300120678,2048,False
38,6.0,4,0.08,50,"[0.0, 2.0, 1.0, 3.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 3.0, 2.0, 0.0, 0.0]",0.5114660889994411,2048,False
39,6.0,8,0.08,50,"[0.0, 2.0, 1.0, 3.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 3.0, 2.0, 0.0, 0.0]",1.0254151340013777,2048,False
40,6.0,16,0.08,50,"[0.0, 2.0, 1.0, 3.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 1.0, 0.0, 1.0, 2.0, 3.0, 2.0, 0.0, 0.0]",2.0334482660000504,2048,False
41,3.0,32,0.08,50,"[0.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 3.0]",3.9909260280001035,2048,False
42,3.0,64,0.08,50,"[0.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 3.0]",7.833958847000758,2048,False
43,3.0,128,0.08,50,"[0.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 3.0]",15.503227239001717,2048,False
44,3.0,256,0.08,50,"[0.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 3.0]",30.70941874700293,2048,False
45,3.0,512,0.08,50,"[0.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 3.0]",61.174703448999935,2048,False
46,3.0,1024,0.08,50,"[0.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 3.0]",63.46395907700207,2048,False
47,3.0,2048,0.08,50,"[0.0, 3.0, 1.0, 2.0, 1.0, 1.0, 0.0, 0.0, 2.0, 1.0, 1.0, 2.0, 0.0, 1.0, 2.0, 2.0, 0.0, 3.0, 0.0, 3.0]",63.46395907700207,2048,False
48,7.0,0,0.16,50,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",0.0021922179985267576,2048,False
49,4.0,2,0.16,50,"[0.0, 0.0, 2.0, 2.0, 3.0, 2.0, 0.0, 3.0, 2.0, 0.0, 3.0, 3.0, 1.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",0.24584517999755917,2048,False
50,4.0,4,0.16,50,"[0.0, 0.0, 2.0, 2.0, 3.0, 2.0, 0.0, 3.0, 2.0, 0.0, 3.0, 3.0, 1.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",0.5105121439992217,2048,False
51,4.0,8,0.16,50,"[0.0, 0.0, 2.0, 2.0, 3.0, 2.0, 0.0, 3.0, 2.0, 0.0, 3.0, 3.0, 1.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",1.019909992999601,2048,False
52,3.0,16,0.16,50,"[0.0, 0.0, 3.0, 2.0, 1.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0, 0.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",1.9997670499978994,2048,False
53,3.0,32,0.16,50,"[0.0, 0.0, 3.0, 2.0, 1.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0, 0.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",3.931496392000554,2048,False
54,3.0,64,0.16,50,"[0.0, 0.0, 3.0, 2.0, 1.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0, 0.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",7.795379973998934,2048,False
55,3.0,128,0.16,50,"[0.0, 0.0, 3.0, 2.0, 1.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0, 0.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",15.438084072997299,2048,False
56,3.0,256,0.16,50,"[0.0, 0.0, 3.0, 2.0, 1.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0, 0.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",30.703392686998995,2048,False
57,3.0,512,0.16,50,"[0.0, 0.0, 3.0, 2.0, 1.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0, 0.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",61.01546181699814,2048,False
58,3.0,1024,0.16,50,"[0.0, 0.0, 3.0, 2.0, 1.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0, 0.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",61.01546181699814,2048,False
59,3.0,2048,0.16,50,"[0.0, 0.0, 3.0, 2.0, 1.0, 2.0, 3.0, 1.0, 2.0, 2.0, 3.0, 3.0, 0.0, 3.0, 1.0, 2.0, 3.0, 1.0, 3.0, 3.0]",61.01546181699814,2048,False
60,7.0,0,0.32,50,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",0.002189183000155026,2048,False
61,3.0,2,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",0.24805517500135466,2048,False
62,3.0,4,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",0.5231861649990606,2048,False
63,3.0,8,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",1.042648148999433,2048,False
64,3.0,16,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",2.0505357830006687,2048,False
65,3.0,32,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",4.0207274070016865,2048,False
66,3.0,64,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",7.936220728999615,2048,False
67,3.0,128,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",15.598165620001964,2048,False
68,3.0,256,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",30.925328568999248,2048,False
69,3.0,512,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",60.223743844002456,2048,False
70,3.0,1024,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",60.223743844002456,2048,False
71,3.0,2048,0.32,50,"[2.0, 1.0, 2.0, 0.0, 0.0, 0.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 0.0, 3.0, 1.0, 1.0, 3.0, 1.0, 3.0, 3.0]",60.223743844002456,2048,False
72,7.0,0,0.01,100,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",0.004301314002077561,2048,False
73,5.0,2,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",0.24025981399972807,2048,False
74,5.0,4,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",0.5164386440010276,2048,False
75,5.0,8,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",1.0360526209988166,2048,False
76,5.0,16,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",2.055174013999931,2048,False
77,5.0,32,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",4.050020448001305,2048,False
78,5.0,64,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",7.987083734002226,2048,False
79,5.0,128,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",15.796335251001437,2048,False
80,5.0,256,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",31.343813998999394,2048,False
81,5.0,512,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",61.04653894199873,2048,False
82,5.0,1024,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",61.04653894199873,2048,False
83,5.0,2048,0.01,100,"[1.0, 2.0, 1.0, 3.0, 2.0, 0.0, 3.0, 2.0, 3.0, 0.0, 1.0, 3.0, 1.0, 3.0, 0.0, 3.0, 3.0, 2.0, 1.0, 3.0]",61.04653894199873,2048,False
84,7.0,0,0.02,100,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",0.004341187999671092,2048,False
85,3.0,2,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",0.24848170499899425,2048,False
86,3.0,4,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",0.5290948590009066,2048,False
87,3.0,8,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",1.0512294889995246,2048,False
88,3.0,16,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",2.060891081000591,2048,False
89,3.0,32,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",4.047251968000637,2048,False
90,3.0,64,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",7.9691035940013535,2048,False
91,3.0,128,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",15.775242571999115,2048,False
92,3.0,256,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",31.37963539500197,2048,False
93,3.0,512,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",61.11141179900005,2048,False
94,3.0,1024,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",61.11141179900005,2048,False
95,3.0,2048,0.02,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",61.11141179900005,2048,False
96,7.0,0,0.04,100,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",0.004360641996754566,2048,False
97,3.0,2,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",0.2548163579995162,2048,False
98,3.0,4,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",0.5398248599994986,2048,False
99,3.0,8,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 1.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 2.0]",1.0708189429969934,2048,False
100,2.0,16,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0]",2.0949582759967598,2048,False
101,2.0,32,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0]",4.102276761997928,2048,False
102,2.0,64,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0]",8.046379089999391,2048,False
103,2.0,128,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0]",15.921136620996549,2048,False
104,2.0,256,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0]",31.51345246499841,2048,False
105,2.0,512,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0]",62.731546760998754,2048,False
106,2.0,1024,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0]",63.143973317997734,2048,False
107,2.0,2048,0.04,100,"[0.0, 1.0, 3.0, 2.0, 1.0, 2.0, 0.0, 1.0, 2.0, 1.0, 2.0, 2.0, 3.0, 0.0, 1.0, 2.0, 3.0, 1.0, 0.0, 0.0]",63.143973317997734,2048,False
108,7.0,0,0.08,100,"[1, 3, 0, 0, 3, 1, 3, 1, 3, 0, 0, 1, 0, 3, 1, 0, 2, 1, 2, 0]",0.004156568997132126,2048,False
109,2.0,2,0.08,100,"[1.0, 1.0, 2.0, 2.0, 0.0, 2.0, 3.0, 1.0, 1.0, 2.0, 3.0, 3.0, 0.0, 3.0, 0.0, 3.0, 3.0, 1.0, 2.0, 3.0]",0.25040961999911815,2048,False
