,Fitness,Iteration,Keep Percent,Population Size,Time,max_iters,use_fast_mimic
75,2381.756695880048,75,0.01,50,14.131362708998495,2048,False
76,2381.756695880048,76,0.01,50,14.319794258997717,2048,False
77,2381.756695880048,77,0.01,50,14.506911468997714,2048,False
78,2381.756695880048,78,0.01,50,14.692993691998709,2048,False
79,2381.756695880048,79,0.01,50,14.880406346997916,2048,False
80,2381.756695880048,80,0.01,50,15.067999566999788,2048,False
81,2381.756695880048,81,0.01,50,15.257026562998362,2048,False
82,2381.756695880048,82,0.01,50,15.445201376998739,2048,False
83,2381.756695880048,83,0.01,50,15.631720582998241,2048,False
84,2381.756695880048,84,0.01,50,15.819389934997162,2048,False
85,2381.756695880048,85,0.01,50,16.00729408299958,2048,False
86,2381.756695880048,86,0.01,50,16.19615252099902,2048,False
87,2381.756695880048,87,0.01,50,16.385631990997354,2048,False
88,2381.756695880048,88,0.01,50,16.572225448999234,2048,False
89,2381.756695880048,89,0.01,50,16.758694607997313,2048,False
90,2381.756695880048,90,0.01,50,16.948209718997532,2048,False
91,2381.756695880048,91,0.01,50,17.136246185000346,2048,False
92,2381.756695880048,92,0.01,50,17.322780694998073,2048,False
93,2381.756695880048,93,0.01,50,17.510072858000058,2048,False
94,2381.756695880048,94,0.01,50,17.697509573998104,2048,False
95,2381.756695880048,95,0.01,50,17.885076798997034,2048,False
96,2381.756695880048,96,0.01,50,18.07305962099781,2048,False
97,2381.756695880048,97,0.01,50,18.267248075997486,2048,False
98,2381.756695880048,98,0.01,50,18.45845651199852,2048,False
99,2381.756695880048,99,0.01,50,18.645285722999688,2048,False
100,2381.756695880048,100,0.01,50,18.835000983999635,2048,False
101,2381.756695880048,101,0.01,50,19.027371251999284,2048,False
102,2381.756695880048,102,0.01,50,19.21890957099822,2048,False
103,2381.756695880048,103,0.01,50,19.41532194699903,2048,False
104,2381.756695880048,104,0.01,50,19.605989002997376,2048,False
105,2381.756695880048,105,0.01,50,19.793431641999632,2048,False
106,2381.756695880048,106,0.01,50,19.983568080999248,2048,False
107,2381.756695880048,107,0.01,50,20.173530836000282,2048,False
108,2381.756695880048,108,0.01,50,20.363031830998807,2048,False
109,2381.756695880048,109,0.01,50,20.552029395999853,2048,False
110,2381.756695880048,110,0.01,50,20.742744742998184,2048,False
111,2381.756695880048,111,0.01,50,20.931502676998207,2048,False
112,2381.756695880048,112,0.01,50,21.122280136998597,2048,False
113,2381.756695880048,113,0.01,50,21.309684054998797,2048,False
114,2381.756695880048,114,0.01,50,21.49813468999855,2048,False
115,2381.756695880048,115,0.01,50,21.685151035999297,2048,False
116,2381.756695880048,116,0.01,50,21.874401367000246,2048,False
117,2381.756695880048,117,0.01,50,22.063533360000292,2048,False
118,2381.756695880048,118,0.01,50,22.250576675000048,2048,False
119,2381.756695880048,119,0.01,50,22.442857703998015,2048,False
120,2381.756695880048,120,0.01,50,22.629039166997245,2048,False
121,2381.756695880048,121,0.01,50,22.815240451000136,2048,False
122,2381.756695880048,122,0.01,50,23.002077263998217,2048,False
123,2381.756695880048,123,0.01,50,23.191744651998306,2048,False
124,2381.756695880048,124,0.01,50,23.380606644997897,2048,False
125,2381.756695880048,125,0.01,50,23.57545949300038,2048,False
126,2381.756695880048,126,0.01,50,23.76244769999903,2048,False
127,2381.756695880048,127,0.01,50,23.950282715999492,2048,False
128,2381.756695880048,128,0.01,50,24.137368716998026,2048,False
129,2381.756695880048,129,0.01,50,24.332966783997108,2048,False
130,2381.756695880048,130,0.01,50,24.519578125997214,2048,False
131,2381.756695880048,131,0.01,50,24.70671026999844,2048,False
132,2381.756695880048,132,0.01,50,24.894723837998754,2048,False
133,2381.756695880048,133,0.01,50,25.082886167998367,2048,False
134,2381.756695880048,134,0.01,50,25.272022435998224,2048,False
135,2381.756695880048,135,0.01,50,25.46022643499964,2048,False
136,2381.756695880048,136,0.01,50,25.647478386999865,2048,False
137,2381.756695880048,137,0.01,50,25.8345064799978,2048,False
138,2381.756695880048,138,0.01,50,26.021998453998094,2048,False
139,2381.756695880048,139,0.01,50,26.21027329699791,2048,False
140,2381.756695880048,140,0.01,50,26.39760618099899,2048,False
141,2381.756695880048,141,0.01,50,26.58483165600046,2048,False
142,2381.756695880048,142,0.01,50,26.770836411000346,2048,False
143,2381.756695880048,143,0.01,50,26.957287072000327,2048,False
144,2381.756695880048,144,0.01,50,27.14612186699742,2048,False
145,2381.756695880048,145,0.01,50,27.335554770997987,2048,False
146,2381.756695880048,146,0.01,50,27.52356952899936,2048,False
147,2381.756695880048,147,0.01,50,27.71036191500025,2048,False
148,2381.756695880048,148,0.01,50,27.899407187996985,2048,False
149,2381.756695880048,149,0.01,50,28.08635136599696,2048,False
150,2381.756695880048,150,0.01,50,28.2740202519999,2048,False
151,2381.756695880048,151,0.01,50,28.461977309998474,2048,False
152,2381.756695880048,152,0.01,50,28.64815413299948,2048,False
153,2381.756695880048,153,0.01,50,28.83498630899703,2048,False
154,2381.756695880048,154,0.01,50,29.022944771997572,2048,False
155,2381.756695880048,155,0.01,50,29.21552132799843,2048,False
156,2381.756695880048,156,0.01,50,29.402342100998794,2048,False
157,2381.756695880048,157,0.01,50,29.589264320999064,2048,False
158,2381.756695880048,158,0.01,50,29.775594431997888,2048,False
159,2381.756695880048,159,0.01,50,29.963715949998004,2048,False
160,2381.756695880048,160,0.01,50,30.151380087998405,2048,False
161,2381.756695880048,161,0.01,50,30.340299128998595,2048,False
162,2381.756695880048,162,0.01,50,30.52718993400049,2048,False
163,2381.756695880048,163,0.01,50,30.714011602998653,2048,False
164,2381.756695880048,164,0.01,50,30.90198667599907,2048,False
165,2381.756695880048,165,0.01,50,31.090226650998375,2048,False
166,2381.756695880048,166,0.01,50,31.280418613998336,2048,False
167,2381.756695880048,167,0.01,50,31.469323841000005,2048,False
168,2381.756695880048,168,0.01,50,31.655651354998554,2048,False
169,2381.756695880048,169,0.01,50,31.844159698997828,2048,False
170,2381.756695880048,170,0.01,50,32.03334106199691,2048,False
171,2381.756695880048,171,0.01,50,32.22134548199756,2048,False
172,2381.756695880048,172,0.01,50,32.40796008599864,2048,False
173,2381.756695880048,173,0.01,50,32.59643097499793,2048,False
174,2381.756695880048,174,0.01,50,32.782888475998334,2048,False
175,2381.756695880048,175,0.01,50,32.969788963997416,2048,False
176,2381.756695880048,176,0.01,50,33.15739750699868,2048,False
177,2381.756695880048,177,0.01,50,33.34533561799981,2048,False
178,2381.756695880048,178,0.01,50,33.53222432199982,2048,False
179,2381.756695880048,179,0.01,50,33.71787026299717,2048,False
180,2381.756695880048,180,0.01,50,33.90606877499886,2048,False
181,2381.756695880048,181,0.01,50,34.093379522997566,2048,False
182,2381.756695880048,182,0.01,50,34.28064076499868,2048,False
183,2381.756695880048,183,0.01,50,34.46808170099757,2048,False
184,2381.756695880048,184,0.01,50,34.655187019998266,2048,False
185,2381.756695880048,185,0.01,50,34.84138327399705,2048,False
186,2381.756695880048,186,0.01,50,35.02849309699741,2048,False
187,2381.756695880048,187,0.01,50,35.21679577099712,2048,False
188,2381.756695880048,188,0.01,50,35.40498736599693,2048,False
189,2381.756695880048,189,0.01,50,35.59151215299789,2048,False
190,2381.756695880048,190,0.01,50,35.779433886000334,2048,False
191,2381.756695880048,191,0.01,50,35.967188203998376,2048,False
192,2381.756695880048,192,0.01,50,36.15444998899693,2048,False
193,2381.756695880048,193,0.01,50,36.342023839999456,2048,False
194,2381.756695880048,194,0.01,50,36.5283987019975,2048,False
195,2381.756695880048,195,0.01,50,36.71548979299769,2048,False
196,2381.756695880048,196,0.01,50,36.90234754499761,2048,False
197,2381.756695880048,197,0.01,50,37.089835587998095,2048,False
198,2381.756695880048,198,0.01,50,37.277211298998736,2048,False
199,2381.756695880048,199,0.01,50,37.46419142800005,2048,False
200,2381.756695880048,200,0.01,50,37.651147504999244,2048,False
201,2381.756695880048,201,0.01,50,37.83827003499755,2048,False
202,2381.756695880048,202,0.01,50,38.02528155099935,2048,False
203,2381.756695880048,203,0.01,50,38.21386717899804,2048,False
204,2381.756695880048,204,0.01,50,38.40160632599873,2048,False
205,2381.756695880048,205,0.01,50,38.588012264997815,2048,False
206,2381.756695880048,206,0.01,50,38.774490469997545,2048,False
207,2381.756695880048,207,0.01,50,38.960598374000256,2048,False
208,2381.756695880048,208,0.01,50,39.14955046799878,2048,False
209,2381.756695880048,209,0.01,50,39.33816621399819,2048,False
210,2381.756695880048,210,0.01,50,39.52449427299871,2048,False
211,2381.756695880048,211,0.01,50,39.71069509199879,2048,False
212,2381.756695880048,212,0.01,50,39.89731860599932,2048,False
213,2381.756695880048,213,0.01,50,40.08433653099928,2048,False
214,2381.756695880048,214,0.01,50,40.271809419999045,2048,False
215,2381.756695880048,215,0.01,50,40.45890057900033,2048,False
216,2381.756695880048,216,0.01,50,40.64456493099715,2048,False
217,2381.756695880048,217,0.01,50,40.83268846300052,2048,False
218,2381.756695880048,218,0.01,50,41.02128800100036,2048,False
219,2381.756695880048,219,0.01,50,41.21047329799694,2048,False
220,2381.756695880048,220,0.01,50,41.397628737999185,2048,False
221,2381.756695880048,221,0.01,50,41.58405825999944,2048,False
222,2381.756695880048,222,0.01,50,41.77253188800023,2048,False
223,2381.756695880048,223,0.01,50,41.96447090899892,2048,False
224,2381.756695880048,224,0.01,50,42.15204490999895,2048,False
225,2381.756695880048,225,0.01,50,42.339436696998746,2048,False
226,2381.756695880048,226,0.01,50,42.526031309000246,2048,False
227,2381.756695880048,227,0.01,50,42.712029823000194,2048,False
228,2381.756695880048,228,0.01,50,42.898014254999,2048,False
229,2381.756695880048,229,0.01,50,43.085454494997975,2048,False
230,2381.756695880048,230,0.01,50,43.272950606999075,2048,False
231,2381.756695880048,231,0.01,50,43.46194755199758,2048,False
232,2381.756695880048,232,0.01,50,43.64838570899883,2048,False
233,2381.756695880048,233,0.01,50,43.83588230099849,2048,False
234,2381.756695880048,234,0.01,50,44.022934701999475,2048,False
235,2381.756695880048,235,0.01,50,44.2102467069999,2048,False
236,2381.756695880048,236,0.01,50,44.39757956199901,2048,False
237,2381.756695880048,237,0.01,50,44.58388833499703,2048,False
238,2381.756695880048,238,0.01,50,44.77109659099733,2048,False
239,2381.756695880048,239,0.01,50,44.958226179998746,2048,False
240,2381.756695880048,240,0.01,50,45.15016213799754,2048,False
241,2381.756695880048,241,0.01,50,45.338443548000214,2048,False
242,2381.756695880048,242,0.01,50,45.52484068499689,2048,False
243,2381.756695880048,243,0.01,50,45.7109875419992,2048,False
244,2381.756695880048,244,0.01,50,45.89752031899843,2048,False
245,2381.756695880048,245,0.01,50,46.086266507998516,2048,False
246,2381.756695880048,246,0.01,50,46.27315202099999,2048,False
247,2381.756695880048,247,0.01,50,46.460158653997496,2048,False
248,2381.756695880048,248,0.01,50,46.64613344399913,2048,False
249,2381.756695880048,249,0.01,50,46.83309904499765,2048,False
250,2381.756695880048,250,0.01,50,47.02152609899713,2048,False
251,2381.756695880048,251,0.01,50,47.20872124499874,2048,False
252,2381.756695880048,252,0.01,50,47.396226135999314,2048,False
253,2381.756695880048,253,0.01,50,47.582973745000345,2048,False
254,2381.756695880048,254,0.01,50,47.76867590999973,2048,False
255,2381.756695880048,255,0.01,50,47.95475829499992,2048,False
256,2381.756695880048,256,0.01,50,48.14449011399847,2048,False
257,2381.756695880048,257,0.01,50,48.34213636599816,2048,False
258,2381.756695880048,258,0.01,50,48.529262992997246,2048,False
259,2381.756695880048,259,0.01,50,48.716393960999994,2048,False
260,2381.756695880048,260,0.01,50,48.90417644199988,2048,False
261,2381.756695880048,261,0.01,50,49.09321495399854,2048,False
262,2381.756695880048,262,0.01,50,49.28177681499801,2048,False
263,2381.756695880048,263,0.01,50,49.46960228699754,2048,False
264,2381.756695880048,264,0.01,50,49.656139312999585,2048,False
265,2381.756695880048,265,0.01,50,49.84374181699968,2048,False
266,2381.756695880048,266,0.01,50,50.03210452499843,2048,False
267,2381.756695880048,267,0.01,50,50.221470618998865,2048,False
268,2381.756695880048,268,0.01,50,50.40822952099916,2048,False
269,2381.756695880048,269,0.01,50,50.59601646599913,2048,False
270,2381.756695880048,270,0.01,50,50.78671264699733,2048,False
271,2381.756695880048,271,0.01,50,50.9764808109976,2048,False
272,2381.756695880048,272,0.01,50,51.16511394199915,2048,False
273,2381.756695880048,273,0.01,50,51.35367559799852,2048,False
274,2381.756695880048,274,0.01,50,51.54021135899893,2048,False
275,2381.756695880048,275,0.01,50,51.72725504099799,2048,False
276,2381.756695880048,276,0.01,50,51.91568819599706,2048,False
277,2381.756695880048,277,0.01,50,52.10363011899972,2048,False
278,2381.756695880048,278,0.01,50,52.290574760998425,2048,False
279,2381.756695880048,279,0.01,50,52.47823905000041,2048,False
280,2381.756695880048,280,0.01,50,52.665382347997365,2048,False
281,2381.756695880048,281,0.01,50,52.85231750799721,2048,False
282,2381.756695880048,282,0.01,50,53.039716019997286,2048,False
283,2381.756695880048,283,0.01,50,53.2283471649971,2048,False
284,2381.756695880048,284,0.01,50,53.41600699199989,2048,False
285,2381.756695880048,285,0.01,50,53.60368544999801,2048,False
286,2381.756695880048,286,0.01,50,53.78988809799921,2048,False
287,2381.756695880048,287,0.01,50,53.9770092990002,2048,False
288,2381.756695880048,288,0.01,50,54.164389599998685,2048,False
289,2381.756695880048,289,0.01,50,54.35314354199727,2048,False
290,2381.756695880048,290,0.01,50,54.540389423000306,2048,False
291,2381.756695880048,291,0.01,50,54.7267570719996,2048,False
292,2381.756695880048,292,0.01,50,54.91473722199953,2048,False
293,2381.756695880048,293,0.01,50,55.10264512399954,2048,False
294,2381.756695880048,294,0.01,50,55.290853698999854,2048,False
295,2381.756695880048,295,0.01,50,55.47953629199765,2048,False
296,2381.756695880048,296,0.01,50,55.66583034299765,2048,False
297,2381.756695880048,297,0.01,50,55.85297351199915,2048,False
298,2381.756695880048,298,0.01,50,56.04016071899969,2048,False
299,2381.756695880048,299,0.01,50,56.2313757439988,2048,False
300,2381.756695880048,300,0.01,50,56.41805047199887,2048,False
301,2381.756695880048,301,0.01,50,56.60532488999888,2048,False
302,2381.756695880048,302,0.01,50,56.791291630997875,2048,False
303,2381.756695880048,303,0.01,50,56.97828234299959,2048,False
304,2381.756695880048,304,0.01,50,57.166301737997856,2048,False
305,2381.756695880048,305,0.01,50,57.354587163998076,2048,False
306,2381.756695880048,306,0.01,50,57.5406643919996,2048,False
307,2381.756695880048,307,0.01,50,57.72652611199737,2048,False
308,2381.756695880048,308,0.01,50,57.91385507099767,2048,False
309,2381.756695880048,309,0.01,50,58.10204362799777,2048,False
310,2381.756695880048,310,0.01,50,58.2889497799988,2048,False
311,2381.756695880048,311,0.01,50,58.47704047699881,2048,False
312,2381.756695880048,312,0.01,50,58.663376562999474,2048,False
313,2381.756695880048,313,0.01,50,58.85033939999994,2048,False
314,2381.756695880048,314,0.01,50,59.03716296999846,2048,False
315,2381.756695880048,315,0.01,50,59.2262091119992,2048,False
316,2381.756695880048,316,0.01,50,59.413821877999,2048,False
317,2381.756695880048,317,0.01,50,59.60089921100007,2048,False
318,2381.756695880048,318,0.01,50,59.78703720900012,2048,False
319,2381.756695880048,319,0.01,50,59.97435265999957,2048,False
320,2381.756695880048,320,0.01,50,60.162514546998864,2048,False
321,2381.756695880048,321,0.01,50,60.35017793499719,2048,False
322,2381.756695880048,322,0.01,50,60.536407996998605,2048,False
323,2381.756695880048,323,0.01,50,60.72288316999766,2048,False
324,2381.756695880048,324,0.01,50,60.90995522999947,2048,False
325,2381.756695880048,325,0.01,50,61.09746413500034,2048,False
326,2381.756695880048,326,0.01,50,61.286464957000135,2048,False
327,2381.756695880048,327,0.01,50,61.48305680900012,2048,False
328,2381.756695880048,328,0.01,50,61.66881639100029,2048,False
329,2381.756695880048,329,0.01,50,61.85575730900018,2048,False
330,2381.756695880048,330,0.01,50,62.046813509998174,2048,False
331,2381.756695880048,331,0.01,50,62.23840279799697,2048,False
332,2381.756695880048,332,0.01,50,62.427250774999266,2048,False
333,2381.756695880048,333,0.01,50,62.62515993999841,2048,False
334,2381.756695880048,334,0.01,50,62.812199142998,2048,False
335,2381.756695880048,335,0.01,50,62.999397514999146,2048,False
336,2381.756695880048,336,0.01,50,63.19052013199689,2048,False
337,2381.756695880048,337,0.01,50,63.38070364399755,2048,False
338,2381.756695880048,338,0.01,50,63.56703551700048,2048,False
339,2381.756695880048,339,0.01,50,63.7534556669998,2048,False
340,2381.756695880048,340,0.01,50,63.94402326999989,2048,False
341,2381.756695880048,341,0.01,50,64.13421627999924,2048,False
342,2381.756695880048,342,0.01,50,64.32077086799836,2048,False
343,2381.756695880048,343,0.01,50,64.50701874199876,2048,False
344,2381.756695880048,344,0.01,50,64.69252543699986,2048,False
345,2381.756695880048,345,0.01,50,64.87902129099894,2048,False
346,2381.756695880048,346,0.01,50,65.06679336899833,2048,False
347,2381.756695880048,347,0.01,50,65.25491098099883,2048,False
348,2381.756695880048,348,0.01,50,65.44595644699803,2048,False
349,2381.756695880048,349,0.01,50,65.63188211200031,2048,False
350,2381.756695880048,350,0.01,50,65.81865301499784,2048,False
351,2381.756695880048,351,0.01,50,66.0060438449982,2048,False
352,2381.756695880048,352,0.01,50,66.19397372799722,2048,False
353,2381.756695880048,353,0.01,50,66.3888231359997,2048,False
354,2381.756695880048,354,0.01,50,66.57528936299786,2048,False
355,2381.756695880048,355,0.01,50,66.76169823499731,2048,False
356,2381.756695880048,356,0.01,50,66.94882831399809,2048,False
357,2381.756695880048,357,0.01,50,67.13660140199863,2048,False
358,2381.756695880048,358,0.01,50,67.32441353399918,2048,False
359,2381.756695880048,359,0.01,50,67.5112895309976,2048,False
360,2381.756695880048,360,0.01,50,67.69732673099861,2048,False
361,2381.756695880048,361,0.01,50,67.88429117499982,2048,False
362,2381.756695880048,362,0.01,50,68.07070246699732,2048,False
363,2381.756695880048,363,0.01,50,68.25949818499794,2048,False
364,2381.756695880048,364,0.01,50,68.44772055700014,2048,False
365,2381.756695880048,365,0.01,50,68.63579588799985,2048,False
366,2381.756695880048,366,0.01,50,68.8218098239995,2048,False
367,2381.756695880048,367,0.01,50,69.00814309099951,2048,False
368,2381.756695880048,368,0.01,50,69.19631932699849,2048,False
369,2381.756695880048,369,0.01,50,69.38293476800027,2048,False
370,2381.756695880048,370,0.01,50,69.56905245999951,2048,False
371,2381.756695880048,371,0.01,50,69.75552074999723,2048,False
372,2381.756695880048,372,0.01,50,69.94204673399872,2048,False
373,2381.756695880048,373,0.01,50,70.12958499599699,2048,False
374,2381.756695880048,374,0.01,50,70.3156952649988,2048,False
375,2381.756695880048,375,0.01,50,70.50170293599876,2048,False
376,2381.756695880048,376,0.01,50,70.68761368899868,2048,False
377,2381.756695880048,377,0.01,50,70.87484926699835,2048,False
378,2381.756695880048,378,0.01,50,71.06133605899959,2048,False
379,2381.756695880048,379,0.01,50,71.24791743300011,2048,False
380,2381.756695880048,380,0.01,50,71.43690048899953,2048,False
381,2381.756695880048,381,0.01,50,71.62364277599772,2048,False
382,2381.756695880048,382,0.01,50,71.80968192699947,2048,False
383,2381.756695880048,383,0.01,50,71.99591334999786,2048,False
384,2381.756695880048,384,0.01,50,72.18245911899794,2048,False
385,2381.756695880048,385,0.01,50,72.36962558699815,2048,False
386,2381.756695880048,386,0.01,50,72.55561692300034,2048,False
387,2381.756695880048,387,0.01,50,72.74132116499823,2048,False
388,2381.756695880048,388,0.01,50,72.92792499799907,2048,False
389,2381.756695880048,389,0.01,50,73.1149222109998,2048,False
390,2381.756695880048,390,0.01,50,73.30214924199754,2048,False
391,2381.756695880048,391,0.01,50,73.48862751299748,2048,False
392,2381.756695880048,392,0.01,50,73.67546311299884,2048,False
393,2381.756695880048,393,0.01,50,73.86255083299693,2048,False
394,2381.756695880048,394,0.01,50,74.04894477199923,2048,False
395,2381.756695880048,395,0.01,50,74.2364450319983,2048,False
396,2381.756695880048,396,0.01,50,74.42281807299878,2048,False
397,2381.756695880048,397,0.01,50,74.6089292329998,2048,False
398,2381.756695880048,398,0.01,50,74.79448936900008,2048,False
399,2381.756695880048,399,0.01,50,74.98068857399994,2048,False
400,2381.756695880048,400,0.01,50,75.1680211089988,2048,False
401,2381.756695880048,401,0.01,50,75.35664400599853,2048,False
402,2381.756695880048,402,0.01,50,75.54256916899976,2048,False
403,2381.756695880048,403,0.01,50,75.72877525399963,2048,False
404,2381.756695880048,404,0.01,50,75.9161705439983,2048,False
405,2381.756695880048,405,0.01,50,76.10245297499932,2048,False
406,2381.756695880048,406,0.01,50,76.29240754499915,2048,False
407,2381.756695880048,407,0.01,50,76.47953901199799,2048,False
408,2381.756695880048,408,0.01,50,76.66586007399746,2048,False
409,2381.756695880048,409,0.01,50,76.85409819800043,2048,False
410,2381.756695880048,410,0.01,50,77.0400820779978,2048,False
411,2381.756695880048,411,0.01,50,77.22772820399769,2048,False
412,2381.756695880048,412,0.01,50,77.41499319899958,2048,False
413,2381.756695880048,413,0.01,50,77.60389992399723,2048,False
414,2381.756695880048,414,0.01,50,77.78964002799694,2048,False
415,2381.756695880048,415,0.01,50,77.97597224799756,2048,False
416,2381.756695880048,416,0.01,50,78.16230478599755,2048,False
417,2381.756695880048,417,0.01,50,78.34896051099713,2048,False
418,2381.756695880048,418,0.01,50,78.5345615519982,2048,False
419,2381.756695880048,419,0.01,50,78.72102121100033,2048,False
420,2381.756695880048,420,0.01,50,78.90763561199856,2048,False
421,2381.756695880048,421,0.01,50,79.09488108399819,2048,False
422,2381.756695880048,422,0.01,50,79.28339759299706,2048,False
423,2381.756695880048,423,0.01,50,79.47104985499755,2048,False
424,2381.756695880048,424,0.01,50,79.65744562599866,2048,False
425,2381.756695880048,425,0.01,50,79.84429340399947,2048,False
426,2381.756695880048,426,0.01,50,80.03071772299882,2048,False
427,2381.756695880048,427,0.01,50,80.21854856599748,2048,False
428,2381.756695880048,428,0.01,50,80.40716538199922,2048,False
429,2381.756695880048,429,0.01,50,80.59377523799776,2048,False
430,2381.756695880048,430,0.01,50,80.781558587998,2048,False
431,2381.756695880048,431,0.01,50,80.96987115799857,2048,False
432,2381.756695880048,432,0.01,50,81.15707003999705,2048,False
433,2381.756695880048,433,0.01,50,81.3442489989975,2048,False
434,2381.756695880048,434,0.01,50,81.53101652599798,2048,False
435,2381.756695880048,435,0.01,50,81.71779806499762,2048,False
436,2381.756695880048,436,0.01,50,81.9045222579989,2048,False
437,2381.756695880048,437,0.01,50,82.09167826599878,2048,False
438,2381.756695880048,438,0.01,50,82.27804847999869,2048,False
439,2381.756695880048,439,0.01,50,82.46506156399846,2048,False
440,2381.756695880048,440,0.01,50,82.65125239400004,2048,False
441,2381.756695880048,441,0.01,50,82.83814669899948,2048,False
442,2381.756695880048,442,0.01,50,83.02409361500031,2048,False
443,2381.756695880048,443,0.01,50,83.21123078699748,2048,False
444,2381.756695880048,444,0.01,50,83.39877976099888,2048,False
445,2381.756695880048,445,0.01,50,83.58536001999892,2048,False
446,2381.756695880048,446,0.01,50,83.77138448400001,2048,False
447,2381.756695880048,447,0.01,50,83.95827650699721,2048,False
