,Fitness,Iteration,Temperature,Time,max_iters
0,104.0,0,2,0.00010604600174701773,2048
1,111.0,1,2,0.00038841599962324835,2048
2,126.0,2,2,0.00046668300274177454,2048
3,129.0,3,2,0.003641929000878008,2048
4,129.0,4,2,0.003719837000971893,2048
5,129.0,5,2,0.006601394001336303,2048
6,129.0,6,2,0.006665641001745826,2048
7,129.0,7,2,0.006725958999595605,2048
8,129.0,8,2,0.006784427001548465,2048
9,129.0,9,2,0.009716292002849514,2048
10,159.0,10,2,0.009780830001545837,2048
11,159.0,11,2,0.009856906999630155,2048
12,159.0,12,2,0.009923785000864882,2048
13,159.0,13,2,0.009983013002056396,2048
14,159.0,14,2,0.010040241002570838,2048
15,159.0,15,2,0.010096859001350822,2048
16,159.0,16,2,0.010153147002711194,2048
17,159.0,17,2,0.013055382001766702,2048
18,159.0,18,2,0.013113529999827733,2048
19,159.0,19,2,0.013164689000404906,2048
20,159.0,20,2,0.013216867002483923,2048
21,156.0,21,2,0.013265925001178402,2048
22,156.0,22,2,0.013333492002857383,2048
23,156.0,23,2,0.013384830999711994,2048
24,159.0,24,2,0.013433299001917476,2048
25,159.0,25,2,0.013497247000486823,2048
26,159.0,26,2,0.013545755002269289,2048
27,159.0,27,2,0.013597093002317706,2048
28,159.0,28,2,0.01364807100253529,2048
29,159.0,29,2,0.013700008999876445,2048
30,159.0,30,2,0.013750706999417162,2048
31,159.0,31,2,0.013805876002152218,2048
32,159.0,32,2,0.013862963001884054,2048
33,159.0,33,2,0.017086478001147043,2048
34,159.0,34,2,0.01715189600145095,2048
35,159.0,35,2,0.01721316400289652,2048
36,159.0,36,2,0.01727339200078859,2048
37,159.0,37,2,0.017333979001705302,2048
38,159.0,38,2,0.017405287002475234,2048
39,159.0,39,2,0.017476823999459157,2048
40,159.0,40,2,0.017533942002046388,2048
41,159.0,41,2,0.017588930000783876,2048
42,165.0,42,2,0.017646208001679042,2048
43,165.0,43,2,0.017719266001222422,2048
44,165.0,44,2,0.017774074000044493,2048
45,165.0,45,2,0.017831182001827983,2048
46,165.0,46,2,0.017888200000015786,2048
47,162.0,47,2,0.017968987001950154,2048
48,162.0,48,2,0.01804409400210716,2048
49,162.0,49,2,0.01810258200202952,2048
50,162.0,50,2,0.0181603900018672,2048
51,162.0,51,2,0.01821832800123957,2048
52,162.0,52,2,0.018273296002007555,2048
53,162.0,53,2,0.0183311840009992,2048
54,162.0,54,2,0.018388822001725202,2048
55,162.0,55,2,0.01844672000152059,2048
56,162.0,56,2,0.018504388001019834,2048
57,162.0,57,2,0.018562146000476787,2048
58,162.0,58,2,0.018625183001859114,2048
59,162.0,59,2,0.018683441001485335,2048
60,162.0,60,2,0.01874183900144999,2048
61,162.0,61,2,0.01880008700027247,2048
62,162.0,62,2,0.01885822500116774,2048
63,162.0,63,2,0.018915363001724472,2048
64,162.0,64,2,0.018973121001181426,2048
65,162.0,65,2,0.02252229400255601,2048
66,162.0,66,2,0.022592002002056688,2048
67,162.0,67,2,0.02265477900073165,2048
68,162.0,68,2,0.022715876999427564,2048
69,162.0,69,2,0.022776325000450015,2048
70,168.0,70,2,0.022835482999653323,2048
71,168.0,71,2,0.02290999000251759,2048
72,168.0,72,2,0.022969968002144014,2048
73,170.0,73,2,0.023030796000966802,2048
74,170.0,74,2,0.023105252999812365,2048
75,170.0,75,2,0.02316482100286521,2048
76,170.0,76,2,0.023223959000461036,2048
77,170.0,77,2,0.02328287700220244,2048
78,170.0,78,2,0.023341675001574913,2048
79,170.0,79,2,0.02340165300120134,2048
80,170.0,80,2,0.023458411000319757,2048
81,170.0,81,2,0.023517948000517208,2048
82,170.0,82,2,0.023577406002004864,2048
83,170.0,83,2,0.02363696400061599,2048
84,170.0,84,2,0.02369606200227281,2048
85,170.0,85,2,0.02375587000278756,2048
86,170.0,86,2,0.02381526799945277,2048
87,170.0,87,2,0.023874716000136686,2048
88,170.0,88,2,0.02393228400251246,2048
89,170.0,89,2,0.023992962000193074,2048
90,170.0,90,2,0.024052668999502202,2048
91,170.0,91,2,0.024112637001962867,2048
92,170.0,92,2,0.024171945002308348,2048
93,170.0,93,2,0.024231413000961766,2048
94,170.0,94,2,0.024291221001476515,2048
95,170.0,95,2,0.024350929001229815,2048
96,170.0,96,2,0.024407327000517398,2048
97,170.0,97,2,0.024463875000947155,2048
98,170.0,98,2,0.02452383300260408,2048
99,170.0,99,2,0.024583870002970798,2048
100,170.0,100,2,0.024644788001751294,2048
101,170.0,101,2,0.024702286002138862,2048
102,170.0,102,2,0.02475947399943834,2048
103,170.0,103,2,0.024820771999657154,2048
104,170.0,104,2,0.02488149000055273,2048
105,170.0,105,2,0.024941988001955906,2048
106,170.0,106,2,0.025002124999446096,2048
107,170.0,107,2,0.025064872999791987,2048
108,170.0,108,2,0.02512565100187203,2048
109,170.0,109,2,0.025185759001033148,2048
110,170.0,110,2,0.025246367000363534,2048
111,170.0,111,2,0.02530435500011663,2048
112,170.0,112,2,0.025369072001922177,2048
113,170.0,113,2,0.025436899999476736,2048
114,170.0,114,2,0.025504897002974758,2048
115,170.0,115,2,0.025572484999429435,2048
116,170.0,116,2,0.02564061300290632,2048
117,170.0,117,2,0.02569602100265911,2048
118,170.0,118,2,0.025751109002158046,2048
119,170.0,119,2,0.025803487002121983,2048
120,170.0,120,2,0.025858075001451652,2048
121,170.0,121,2,0.025918023002304835,2048
122,170.0,122,2,0.02597266100201523,2048
123,170.0,123,2,0.02603424900007667,2048
124,170.0,124,2,0.026095396002347115,2048
125,170.0,125,2,0.026156964002439054,2048
