,Fitness,Iteration,Temperature,Time,max_iters
126,17.0,126,2,0.03666934400098398,2048
127,17.0,127,2,0.036771664999832865,2048
128,17.0,128,2,0.036872715998470085,2048
129,17.0,129,2,0.04101377999904798,2048
130,17.0,130,2,0.04112323099980131,2048
131,17.0,131,2,0.04122819199983496,2048
132,17.0,132,2,0.04140586400171742,2048
133,17.0,133,2,0.041509894999762764,2048
134,17.0,134,2,0.041672925999591826,2048
135,17.0,135,2,0.04183553799884976,2048
136,17.0,136,2,0.04193773899896769,2048
137,17.0,137,2,0.04203852999853552,2048
138,17.0,138,2,0.042139200999372406,2048
139,17.0,139,2,0.042240131999278674,2048
140,17.0,140,2,0.04234071300015785,2048
141,17.0,141,2,0.042440894001629204,2048
142,17.0,142,2,0.04254243600007612,2048
143,17.0,143,2,0.04264332700040541,2048
