,Fitness,Iteration,Temperature,Time,max_iters
125,12.0,125,2,0.12880288700034725,2048
126,12.0,126,2,0.12982066300173756,2048
127,12.0,127,2,0.13098962900039623,2048
128,12.0,128,2,0.13157142199997907,2048
129,12.0,129,2,0.13656883899966488,2048
130,12.0,130,2,0.1376922449999256,2048
131,12.0,131,2,0.13833489899843698,2048
132,12.0,132,2,0.1394426549995842,2048
133,12.0,133,2,0.14059057100166683,2048
134,11.0,134,2,0.14169179700184031,2048
135,11.0,135,2,0.14283810300184996,2048
136,11.0,136,2,0.14341000599961262,2048
137,11.0,137,2,0.1440182990008907,2048
138,10.0,138,2,0.14458610300061991,2048
139,10.0,139,2,0.14556973800063133,2048
140,11.0,140,2,0.14664611400075955,2048
141,11.0,141,2,0.1477522700006375,2048
142,11.0,142,2,0.148368322999886,2048
143,11.0,143,2,0.14894471599836834,2048
